,distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
4,7,4,AOR,assignment,Unknown,5,COD,return,bool,5,killed
5,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,6,killed
7,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,8,killed
60,10,4,AOR,assignment,Unknown,8,CRP,conditional,Unknown,61,killed
61,9,4,AOR,assignment,Unknown,7,CRP,conditional,Unknown,62,killed
62,9,4,AOR,assignment,Unknown,7,CRP,conditional,Unknown,63,killed
64,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,65,killed
65,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,66,killed
66,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,67,killed
67,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,68,killed
113,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,114,killed
114,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,115,killed
116,7,4,AOR,assignment,Unknown,5,ROR,conditional,bool,117,killed
127,8,4,AOR,assignment,Unknown,6,COD,conditional,bool,128,killed
128,7,4,AOR,assignment,Unknown,5,COD,return,bool,129,killed
129,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,130,killed
130,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,131,killed
131,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,132,killed
133,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,134,survived
135,7,4,AOR,assignment,Unknown,5,COI,conditional,bool,136,killed
139,7,4,AOR,assignment,Unknown,5,COI,conditional,bool,140,killed
140,8,4,AOR,assignment,Unknown,6,COI,conditional,bool,141,killed
141,9,4,AOR,assignment,Unknown,7,COI,conditional,bool,142,killed
142,10,4,AOR,assignment,Unknown,8,COI,conditional,bool,143,killed
143,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,144,killed
144,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,145,killed
145,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,146,killed
146,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,147,killed
147,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,148,killed
148,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,149,killed
149,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,150,killed
150,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,151,killed
151,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,152,survived
152,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,153,survived
153,7,4,AOR,assignment,Unknown,5,COI,conditional,bool,154,survived
155,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,156,survived
156,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,157,survived
157,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,158,survived
158,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,159,survived
159,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,160,survived
160,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,161,survived
161,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,162,survived
162,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,163,survived
163,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,164,survived
164,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,165,survived
165,2,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,166,survived
166,2,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,167,survived
167,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,168,survived
168,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,169,survived
169,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,170,survived
170,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,171,survived
171,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,172,survived
172,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,173,survived
173,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,174,survived
174,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,175,survived
175,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,176,killed
176,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,177,killed
177,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,178,survived
178,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,179,survived
179,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,180,survived
180,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,181,survived
181,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,182,survived
182,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,183,survived
183,10,4,AOR,assignment,Unknown,8,CRP,conditional,Unknown,184,killed
184,10,4,AOR,assignment,Unknown,8,CRP,conditional,Unknown,185,killed
185,9,4,AOR,assignment,Unknown,7,CRP,conditional,Unknown,186,killed
186,9,4,AOR,assignment,Unknown,7,CRP,conditional,Unknown,187,killed
187,8,4,AOR,assignment,Unknown,6,CRP,conditional,Unknown,188,survived
188,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,189,killed
189,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,190,killed
190,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,191,killed
191,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,192,killed
192,8,4,AOR,assignment,Unknown,6,CRP,assignment,Unknown,193,survived
193,10,4,AOR,assignment,Unknown,8,CRP,assignment,Unknown,194,survived
194,10,4,AOR,assignment,Unknown,8,CRP,assignment,Unknown,195,survived
195,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,196,killed
196,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,197,killed
197,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,198,killed
198,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,199,killed
199,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,200,killed
200,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,201,killed
201,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,202,killed
202,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,203,killed
203,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,204,killed
204,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,205,killed
205,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,206,killed
206,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,207,killed
207,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,208,killed
208,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,209,killed
209,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,210,survived
210,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,211,survived
211,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,212,survived
212,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,213,survived
213,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,214,survived
214,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,215,survived
215,8,4,AOR,assignment,Unknown,6,CRP,return,Unknown,216,killed
216,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,217,survived
217,7,4,AOR,assignment,Unknown,5,CRP,method,Unknown,218,survived
218,7,4,AOR,assignment,Unknown,5,CRP,method,Unknown,219,survived
219,7,4,AOR,assignment,Unknown,5,CRP,conditional,Unknown,220,survived
220,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,221,survived
221,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,222,survived
222,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,223,survived
223,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,224,survived
224,8,4,AOR,assignment,Unknown,6,CRP,conditional,Unknown,225,survived
225,8,4,AOR,assignment,Unknown,6,CRP,conditional,Unknown,226,survived
226,8,4,AOR,assignment,Unknown,6,CRP,conditional,Unknown,227,survived
227,6,4,AOR,assignment,Unknown,4,CRP,conditional,Unknown,228,survived
228,6,4,AOR,assignment,Unknown,4,CRP,conditional,Unknown,229,survived
229,8,4,AOR,assignment,Unknown,6,EHD,loop,Unknown,230,survived
230,8,4,AOR,assignment,Unknown,6,EHD,loop,Unknown,231,survived
231,6,4,AOR,assignment,Unknown,4,EHD,unknow,Unknown,232,killed
232,8,4,AOR,assignment,Unknown,6,EXS,loop,Unknown,233,survived
233,8,4,AOR,assignment,Unknown,6,EXS,loop,Unknown,234,survived
235,7,4,AOR,assignment,Unknown,5,LCR,conditional,bool,236,survived
236,7,4,AOR,assignment,Unknown,5,LCR,conditional,bool,237,killed
237,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,238,killed
238,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,239,killed
239,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,240,killed
240,7,4,AOR,assignment,Unknown,5,ROR,conditional,bool,241,killed
241,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,242,survived
242,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,243,survived
243,9,4,AOR,assignment,Unknown,7,ROR,conditional,bool,244,killed
244,10,4,AOR,assignment,Unknown,8,ROR,conditional,bool,245,killed
245,7,4,AOR,assignment,Unknown,5,ROR,conditional,bool,246,survived
247,8,4,AOR,assignment,Unknown,6,SIR,method,Unknown,248,survived
248,9,4,AOR,assignment,Unknown,7,AOR,method,Unknown,249,killed
249,9,4,AOR,assignment,Unknown,7,AOR,method,Unknown,250,killed
250,8,4,AOR,assignment,Unknown,6,COD,conditional,bool,251,killed
251,8,4,AOR,assignment,Unknown,6,COD,conditional,bool,252,killed
252,7,4,AOR,assignment,Unknown,5,COD,return,bool,253,killed
253,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,254,killed
254,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,255,killed
255,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,256,killed
257,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,258,killed
259,7,4,AOR,assignment,Unknown,5,COI,conditional,bool,260,killed
260,7,4,AOR,assignment,Unknown,5,COI,conditional,bool,261,killed
261,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,262,killed
262,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,263,killed
263,7,4,AOR,assignment,Unknown,5,COI,conditional,bool,264,killed
264,8,4,AOR,assignment,Unknown,6,COI,conditional,bool,265,killed
265,9,4,AOR,assignment,Unknown,7,COI,conditional,bool,266,killed
266,10,4,AOR,assignment,Unknown,8,COI,conditional,bool,267,killed
267,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,268,killed
268,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,269,killed
269,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,270,killed
270,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,271,killed
271,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,272,killed
272,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,273,killed
273,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,274,killed
274,6,4,AOR,assignment,Unknown,4,COI,conditional,bool,275,killed
275,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,276,killed
276,5,4,AOR,assignment,Unknown,3,COI,conditional,bool,277,killed
277,7,4,AOR,assignment,Unknown,5,COI,conditional,bool,278,killed
279,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,280,killed
280,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,281,killed
281,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,282,killed
282,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,283,killed
283,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,284,killed
284,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,285,killed
285,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,286,killed
286,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,287,killed
287,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,288,killed
288,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,289,killed
289,2,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,290,killed
290,2,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,291,killed
291,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,292,killed
292,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,293,killed
293,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,294,killed
294,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,295,killed
295,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,296,killed
296,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,297,killed
297,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,298,killed
298,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,299,killed
299,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,300,killed
300,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,301,killed
301,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,302,killed
302,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,303,killed
303,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,304,killed
304,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,305,killed
305,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,306,killed
306,6,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,307,killed
307,10,4,AOR,assignment,Unknown,8,CRP,conditional,Unknown,308,killed
308,10,4,AOR,assignment,Unknown,8,CRP,conditional,Unknown,309,killed
309,9,4,AOR,assignment,Unknown,7,CRP,conditional,Unknown,310,killed
310,9,4,AOR,assignment,Unknown,7,CRP,conditional,Unknown,311,killed
311,8,4,AOR,assignment,Unknown,6,CRP,conditional,Unknown,312,killed
312,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,313,killed
313,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,314,killed
314,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,315,killed
315,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,316,killed
316,8,4,AOR,assignment,Unknown,6,CRP,assignment,Unknown,317,killed
317,10,4,AOR,assignment,Unknown,8,CRP,assignment,Unknown,318,killed
318,10,4,AOR,assignment,Unknown,8,CRP,assignment,Unknown,319,killed
319,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,320,killed
320,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,321,killed
321,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,322,killed
322,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,323,killed
323,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,324,killed
324,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,325,killed
325,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,326,killed
326,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,327,killed
327,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,328,killed
328,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,329,killed
329,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,330,killed
330,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,331,killed
331,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,332,killed
332,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,333,killed
333,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,334,killed
334,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,335,killed
335,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,336,killed
336,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,337,killed
337,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,338,killed
338,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,339,killed
339,8,4,AOR,assignment,Unknown,6,CRP,return,Unknown,340,killed
340,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,341,killed
341,7,4,AOR,assignment,Unknown,5,CRP,method,Unknown,342,killed
342,7,4,AOR,assignment,Unknown,5,CRP,method,Unknown,343,killed
343,7,4,AOR,assignment,Unknown,5,CRP,conditional,Unknown,344,killed
344,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,345,killed
345,8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,346,killed
346,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,347,killed
347,9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,348,killed
348,8,4,AOR,assignment,Unknown,6,CRP,conditional,Unknown,349,killed
349,8,4,AOR,assignment,Unknown,6,CRP,conditional,Unknown,350,killed
350,8,4,AOR,assignment,Unknown,6,CRP,conditional,Unknown,351,killed
351,6,4,AOR,assignment,Unknown,4,CRP,conditional,Unknown,352,killed
352,6,4,AOR,assignment,Unknown,4,CRP,conditional,Unknown,353,killed
353,8,4,AOR,assignment,Unknown,6,EHD,loop,Unknown,354,killed
354,8,4,AOR,assignment,Unknown,6,EHD,loop,Unknown,355,killed
355,6,4,AOR,assignment,Unknown,4,EHD,unknow,Unknown,356,killed
356,8,4,AOR,assignment,Unknown,6,EXS,loop,Unknown,357,killed
357,8,4,AOR,assignment,Unknown,6,EXS,loop,Unknown,358,killed
358,6,4,AOR,assignment,Unknown,4,EXS,unknow,Unknown,359,killed
359,7,4,AOR,assignment,Unknown,5,LCR,conditional,bool,360,killed
360,7,4,AOR,assignment,Unknown,5,LCR,conditional,bool,361,killed
361,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,362,killed
362,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,363,killed
363,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,364,killed
364,7,4,AOR,assignment,Unknown,5,ROR,conditional,bool,365,killed
365,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,366,killed
366,8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,367,killed
367,9,4,AOR,assignment,Unknown,7,ROR,conditional,bool,368,killed
368,10,4,AOR,assignment,Unknown,8,ROR,conditional,bool,369,killed
369,7,4,AOR,assignment,Unknown,5,ROR,conditional,bool,370,killed
371,8,4,AOR,assignment,Unknown,6,SIR,method,Unknown,372,killed
374,9,7,AOR,method,Unknown,6,COD,conditional,bool,375,killed
375,10,7,AOR,method,Unknown,5,COD,return,bool,376,killed
376,8,7,AOR,method,Unknown,3,COI,conditional,bool,377,killed
378,8,7,AOR,method,Unknown,3,COI,conditional,bool,379,killed
382,10,7,AOR,method,Unknown,5,COI,conditional,bool,383,killed
397,7,7,AOR,method,Unknown,4,COI,conditional,bool,398,killed
422,9,7,AOR,method,Unknown,4,CRP,assignment,Unknown,423,killed
423,9,7,AOR,method,Unknown,4,CRP,assignment,Unknown,424,killed
430,13,7,AOR,method,Unknown,8,CRP,conditional,Unknown,431,killed
431,13,7,AOR,method,Unknown,8,CRP,conditional,Unknown,432,killed
432,12,7,AOR,method,Unknown,7,CRP,conditional,Unknown,433,killed
433,12,7,AOR,method,Unknown,7,CRP,conditional,Unknown,434,killed
435,11,7,AOR,method,Unknown,6,CRP,method,Unknown,436,killed
436,11,7,AOR,method,Unknown,6,CRP,method,Unknown,437,killed
437,11,7,AOR,method,Unknown,6,CRP,method,Unknown,438,killed
438,11,7,AOR,method,Unknown,6,CRP,method,Unknown,439,killed
462,11,7,AOR,method,Unknown,6,CRP,return,Unknown,463,killed
478,9,7,AOR,method,Unknown,4,EHD,unknow,Unknown,479,killed
484,11,7,AOR,method,Unknown,6,ROR,conditional,bool,485,killed
485,11,7,AOR,method,Unknown,6,ROR,conditional,bool,486,killed
487,10,7,AOR,method,Unknown,5,ROR,conditional,bool,488,killed
490,12,7,AOR,method,Unknown,7,ROR,conditional,bool,491,killed
496,9,7,AOR,method,Unknown,6,COD,conditional,bool,497,killed
497,10,7,AOR,method,Unknown,5,COD,return,bool,498,killed
498,8,7,AOR,method,Unknown,3,COI,conditional,bool,499,killed
500,8,7,AOR,method,Unknown,3,COI,conditional,bool,501,killed
504,10,7,AOR,method,Unknown,5,COI,conditional,bool,505,killed
519,7,7,AOR,method,Unknown,4,COI,conditional,bool,520,killed
544,9,7,AOR,method,Unknown,4,CRP,assignment,Unknown,545,killed
545,9,7,AOR,method,Unknown,4,CRP,assignment,Unknown,546,killed
552,13,7,AOR,method,Unknown,8,CRP,conditional,Unknown,553,killed
553,13,7,AOR,method,Unknown,8,CRP,conditional,Unknown,554,killed
554,12,7,AOR,method,Unknown,7,CRP,conditional,Unknown,555,killed
555,12,7,AOR,method,Unknown,7,CRP,conditional,Unknown,556,killed
557,11,7,AOR,method,Unknown,6,CRP,method,Unknown,558,killed
558,11,7,AOR,method,Unknown,6,CRP,method,Unknown,559,killed
559,11,7,AOR,method,Unknown,6,CRP,method,Unknown,560,killed
560,11,7,AOR,method,Unknown,6,CRP,method,Unknown,561,killed
584,11,7,AOR,method,Unknown,6,CRP,return,Unknown,585,killed
600,9,7,AOR,method,Unknown,4,EHD,unknow,Unknown,601,killed
606,11,7,AOR,method,Unknown,6,ROR,conditional,bool,607,killed
607,11,7,AOR,method,Unknown,6,ROR,conditional,bool,608,killed
609,10,7,AOR,method,Unknown,5,ROR,conditional,bool,610,killed
612,12,7,AOR,method,Unknown,7,ROR,conditional,bool,613,killed
617,10,6,COD,conditional,bool,6,COD,conditional,bool,618,killed
618,9,6,COD,conditional,bool,5,COD,return,bool,619,killed
619,7,6,COD,conditional,bool,3,COI,conditional,bool,620,killed
620,7,6,COD,conditional,bool,3,COI,conditional,bool,621,killed
621,7,6,COD,conditional,bool,3,COI,conditional,bool,622,killed
623,8,6,COD,conditional,bool,4,COI,conditional,bool,624,survived
624,3,6,COD,conditional,bool,5,COI,conditional,bool,625,killed
627,9,6,COD,conditional,bool,5,COI,conditional,bool,628,killed
628,10,6,COD,conditional,bool,6,COI,conditional,bool,629,killed
629,11,6,COD,conditional,bool,7,COI,conditional,bool,630,killed
630,12,6,COD,conditional,bool,8,COI,conditional,bool,631,killed
631,8,6,COD,conditional,bool,4,COI,conditional,bool,632,killed
632,8,6,COD,conditional,bool,4,COI,conditional,bool,633,killed
633,8,6,COD,conditional,bool,4,COI,conditional,bool,634,killed
634,8,6,COD,conditional,bool,4,COI,conditional,bool,635,killed
635,8,6,COD,conditional,bool,4,COI,conditional,bool,636,killed
636,8,6,COD,conditional,bool,4,COI,conditional,bool,637,killed
637,8,6,COD,conditional,bool,4,COI,conditional,bool,638,killed
638,8,6,COD,conditional,bool,4,COI,conditional,bool,639,killed
639,7,6,COD,conditional,bool,3,COI,conditional,bool,640,survived
640,7,6,COD,conditional,bool,3,COI,conditional,bool,641,survived
641,9,6,COD,conditional,bool,5,COI,conditional,bool,642,survived
643,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,644,survived
644,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,645,survived
645,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,646,survived
646,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,647,survived
647,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,648,survived
648,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,649,survived
649,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,650,survived
650,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,651,survived
651,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,652,survived
652,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,653,survived
653,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,654,survived
654,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,655,survived
655,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,656,survived
656,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,657,survived
657,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,658,survived
658,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,659,survived
659,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,660,survived
660,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,661,survived
661,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,662,survived
662,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,663,survived
663,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,664,killed
664,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,665,killed
665,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,666,survived
666,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,667,survived
667,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,668,survived
668,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,669,survived
669,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,670,survived
670,8,6,COD,conditional,bool,4,CRP,assignment,Unknown,671,survived
671,12,6,COD,conditional,bool,8,CRP,conditional,Unknown,672,killed
672,12,6,COD,conditional,bool,8,CRP,conditional,Unknown,673,killed
673,11,6,COD,conditional,bool,7,CRP,conditional,Unknown,674,killed
674,11,6,COD,conditional,bool,7,CRP,conditional,Unknown,675,killed
675,10,6,COD,conditional,bool,6,CRP,conditional,Unknown,676,survived
676,6,6,COD,conditional,bool,6,CRP,method,Unknown,677,killed
677,6,6,COD,conditional,bool,6,CRP,method,Unknown,678,killed
678,6,6,COD,conditional,bool,6,CRP,method,Unknown,679,killed
679,6,6,COD,conditional,bool,6,CRP,method,Unknown,680,killed
680,10,6,COD,conditional,bool,6,CRP,assignment,Unknown,681,survived
681,12,6,COD,conditional,bool,8,CRP,assignment,Unknown,682,survived
682,12,6,COD,conditional,bool,8,CRP,assignment,Unknown,683,survived
683,10,6,COD,conditional,bool,6,CRP,method,Unknown,684,killed
684,10,6,COD,conditional,bool,6,CRP,method,Unknown,685,killed
685,11,6,COD,conditional,bool,7,CRP,method,Unknown,686,killed
686,11,6,COD,conditional,bool,7,CRP,method,Unknown,687,killed
687,11,6,COD,conditional,bool,7,CRP,method,Unknown,688,killed
688,11,6,COD,conditional,bool,7,CRP,method,Unknown,689,killed
689,11,6,COD,conditional,bool,7,CRP,method,Unknown,690,killed
690,11,6,COD,conditional,bool,7,CRP,method,Unknown,691,killed
691,11,6,COD,conditional,bool,7,CRP,method,Unknown,692,killed
692,11,6,COD,conditional,bool,7,CRP,method,Unknown,693,killed
693,11,6,COD,conditional,bool,7,CRP,method,Unknown,694,killed
694,11,6,COD,conditional,bool,7,CRP,method,Unknown,695,killed
695,11,6,COD,conditional,bool,7,CRP,method,Unknown,696,killed
696,11,6,COD,conditional,bool,7,CRP,method,Unknown,697,killed
697,11,6,COD,conditional,bool,7,CRP,method,Unknown,698,survived
698,11,6,COD,conditional,bool,7,CRP,method,Unknown,699,survived
699,11,6,COD,conditional,bool,7,CRP,method,Unknown,700,survived
700,11,6,COD,conditional,bool,7,CRP,method,Unknown,701,survived
701,11,6,COD,conditional,bool,7,CRP,method,Unknown,702,survived
702,11,6,COD,conditional,bool,7,CRP,method,Unknown,703,survived
703,10,6,COD,conditional,bool,6,CRP,return,Unknown,704,killed
704,11,6,COD,conditional,bool,7,CRP,method,Unknown,705,survived
705,9,6,COD,conditional,bool,5,CRP,method,Unknown,706,survived
706,9,6,COD,conditional,bool,5,CRP,method,Unknown,707,survived
707,9,6,COD,conditional,bool,5,CRP,conditional,Unknown,708,survived
708,10,6,COD,conditional,bool,6,CRP,method,Unknown,709,survived
709,10,6,COD,conditional,bool,6,CRP,method,Unknown,710,survived
