distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2000,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2001,survived
7,5,CRP,method,Unknown,6,EHD,loop,Unknown,2002,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2003,killed
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2004,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2005,survived
9,5,CRP,method,Unknown,6,EHD,unknow,Unknown,2006,killed
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2007,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2008,survived
7,5,CRP,method,Unknown,6,EXS,loop,Unknown,2009,survived
7,5,CRP,method,Unknown,4,EXS,unknow,Unknown,2010,killed
7,5,CRP,method,Unknown,4,EXS,unknow,Unknown,2011,survived
7,5,CRP,method,Unknown,4,EXS,unknow,Unknown,2012,survived
9,5,CRP,method,Unknown,6,ROR,conditional,bool,2013,survived
8,5,CRP,method,Unknown,5,ROR,conditional,bool,2014,survived
9,5,CRP,method,Unknown,6,ROR,conditional,bool,2015,survived
9,5,CRP,method,Unknown,6,ROR,conditional,bool,2016,survived
8,5,CRP,method,Unknown,5,ROR,conditional,bool,2017,survived
8,5,CRP,method,Unknown,5,ROR,conditional,bool,2018,survived
9,5,CRP,method,Unknown,6,SIR,assignment,Unknown,2019,timeout
9,5,CRP,method,Unknown,6,CRP,method,Unknown,2020,survived
9,5,CRP,method,Unknown,6,CRP,method,Unknown,2021,survived
9,5,CRP,method,Unknown,6,CRP,method,Unknown,2022,survived
9,5,CRP,method,Unknown,6,CRP,method,Unknown,2023,survived
8,5,CRP,method,Unknown,5,CRP,method,Unknown,2024,survived
9,5,CRP,method,Unknown,6,CRP,method,Unknown,2025,survived
11,5,CRP,method,Unknown,8,CRP,method,Unknown,2026,survived
8,5,CRP,method,Unknown,5,CRP,assignment,Unknown,2027,survived
9,5,CRP,method,Unknown,6,CRP,assignment,Unknown,2028,survived
9,5,CRP,method,Unknown,6,CRP,method,Unknown,2029,survived
9,5,CRP,method,Unknown,6,CRP,return,Unknown,2030,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2031,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2032,survived
7,5,CRP,method,Unknown,6,EHD,loop,Unknown,2033,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2034,killed
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2035,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2036,survived
9,5,CRP,method,Unknown,6,EHD,unknow,Unknown,2037,killed
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2038,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2039,survived
7,5,CRP,method,Unknown,6,EXS,loop,Unknown,2040,survived
7,5,CRP,method,Unknown,4,EXS,unknow,Unknown,2041,killed
7,5,CRP,method,Unknown,4,EXS,unknow,Unknown,2042,survived
7,5,CRP,method,Unknown,4,EXS,unknow,Unknown,2043,survived
9,5,CRP,method,Unknown,6,ROR,conditional,bool,2044,survived
8,5,CRP,method,Unknown,5,ROR,conditional,bool,2045,survived
9,5,CRP,method,Unknown,6,ROR,conditional,bool,2046,survived
9,5,CRP,method,Unknown,6,ROR,conditional,bool,2047,survived
8,5,CRP,method,Unknown,5,ROR,conditional,bool,2048,survived
8,5,CRP,method,Unknown,5,ROR,conditional,bool,2049,survived
9,5,CRP,method,Unknown,6,SIR,assignment,Unknown,2050,timeout
6,6,CRP,method,Unknown,6,CRP,method,Unknown,2051,survived
6,6,CRP,method,Unknown,6,CRP,method,Unknown,2052,survived
9,6,CRP,method,Unknown,5,CRP,method,Unknown,2053,survived
10,6,CRP,method,Unknown,6,CRP,method,Unknown,2054,survived
12,6,CRP,method,Unknown,8,CRP,method,Unknown,2055,survived
9,6,CRP,method,Unknown,5,CRP,assignment,Unknown,2056,survived
10,6,CRP,method,Unknown,6,CRP,assignment,Unknown,2057,survived
10,6,CRP,method,Unknown,6,CRP,method,Unknown,2058,survived
10,6,CRP,method,Unknown,6,CRP,return,Unknown,2059,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2060,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2061,survived
10,6,CRP,method,Unknown,6,EHD,loop,Unknown,2062,survived
6,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2063,killed
4,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2064,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2065,survived
10,6,CRP,method,Unknown,6,EHD,unknow,Unknown,2066,killed
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2067,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2068,survived
10,6,CRP,method,Unknown,6,EXS,loop,Unknown,2069,survived
6,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2070,killed
8,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2071,survived
8,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2072,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2073,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2074,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2075,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2076,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2077,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2078,survived
10,6,CRP,method,Unknown,6,SIR,assignment,Unknown,2079,timeout
6,6,CRP,method,Unknown,6,CRP,method,Unknown,2080,survived
6,6,CRP,method,Unknown,6,CRP,method,Unknown,2081,survived
9,6,CRP,method,Unknown,5,CRP,method,Unknown,2082,survived
10,6,CRP,method,Unknown,6,CRP,method,Unknown,2083,survived
12,6,CRP,method,Unknown,8,CRP,method,Unknown,2084,survived
9,6,CRP,method,Unknown,5,CRP,assignment,Unknown,2085,survived
10,6,CRP,method,Unknown,6,CRP,assignment,Unknown,2086,survived
10,6,CRP,method,Unknown,6,CRP,method,Unknown,2087,survived
10,6,CRP,method,Unknown,6,CRP,return,Unknown,2088,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2089,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2090,survived
10,6,CRP,method,Unknown,6,EHD,loop,Unknown,2091,survived
6,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2092,killed
4,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2093,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2094,survived
10,6,CRP,method,Unknown,6,EHD,unknow,Unknown,2095,killed
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2096,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2097,survived
10,6,CRP,method,Unknown,6,EXS,loop,Unknown,2098,survived
6,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2099,killed
8,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2100,survived
8,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2101,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2102,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2103,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2104,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2105,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2106,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2107,survived
10,6,CRP,method,Unknown,6,SIR,assignment,Unknown,2108,timeout
9,6,CRP,method,Unknown,5,CRP,method,Unknown,2109,survived
10,6,CRP,method,Unknown,6,CRP,method,Unknown,2110,survived
12,6,CRP,method,Unknown,8,CRP,method,Unknown,2111,survived
9,6,CRP,method,Unknown,5,CRP,assignment,Unknown,2112,survived
10,6,CRP,method,Unknown,6,CRP,assignment,Unknown,2113,survived
10,6,CRP,method,Unknown,6,CRP,method,Unknown,2114,survived
10,6,CRP,method,Unknown,6,CRP,return,Unknown,2115,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2116,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2117,survived
10,6,CRP,method,Unknown,6,EHD,loop,Unknown,2118,survived
6,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2119,killed
4,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2120,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2121,survived
10,6,CRP,method,Unknown,6,EHD,unknow,Unknown,2122,killed
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2123,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2124,survived
10,6,CRP,method,Unknown,6,EXS,loop,Unknown,2125,survived
6,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2126,killed
8,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2127,survived
8,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2128,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2129,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2130,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2131,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2132,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2133,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2134,survived
10,6,CRP,method,Unknown,6,SIR,assignment,Unknown,2135,timeout
9,6,CRP,method,Unknown,5,CRP,method,Unknown,2136,survived
10,6,CRP,method,Unknown,6,CRP,method,Unknown,2137,survived
12,6,CRP,method,Unknown,8,CRP,method,Unknown,2138,survived
9,6,CRP,method,Unknown,5,CRP,assignment,Unknown,2139,survived
10,6,CRP,method,Unknown,6,CRP,assignment,Unknown,2140,survived
10,6,CRP,method,Unknown,6,CRP,method,Unknown,2141,survived
10,6,CRP,method,Unknown,6,CRP,return,Unknown,2142,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2143,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2144,survived
10,6,CRP,method,Unknown,6,EHD,loop,Unknown,2145,survived
6,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2146,killed
4,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2147,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2148,survived
10,6,CRP,method,Unknown,6,EHD,unknow,Unknown,2149,killed
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2150,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2151,survived
10,6,CRP,method,Unknown,6,EXS,loop,Unknown,2152,survived
6,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2153,killed
8,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2154,survived
8,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2155,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2156,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2157,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2158,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2159,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2160,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2161,survived
10,6,CRP,method,Unknown,6,SIR,assignment,Unknown,2162,timeout
9,5,CRP,method,Unknown,6,CRP,method,Unknown,2163,survived
11,5,CRP,method,Unknown,8,CRP,method,Unknown,2164,survived
8,5,CRP,method,Unknown,5,CRP,assignment,Unknown,2165,survived
9,5,CRP,method,Unknown,6,CRP,assignment,Unknown,2166,survived
9,5,CRP,method,Unknown,6,CRP,method,Unknown,2167,survived
9,5,CRP,method,Unknown,6,CRP,return,Unknown,2168,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2169,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2170,survived
9,5,CRP,method,Unknown,6,EHD,loop,Unknown,2171,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2172,killed
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2173,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2174,survived
9,5,CRP,method,Unknown,6,EHD,unknow,Unknown,2175,killed
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2176,survived
7,5,CRP,method,Unknown,4,EHD,unknow,Unknown,2177,survived
9,5,CRP,method,Unknown,6,EXS,loop,Unknown,2178,survived
7,5,CRP,method,Unknown,4,EXS,unknow,Unknown,2179,killed
7,5,CRP,method,Unknown,4,EXS,unknow,Unknown,2180,survived
7,5,CRP,method,Unknown,4,EXS,unknow,Unknown,2181,survived
9,5,CRP,method,Unknown,6,ROR,conditional,bool,2182,survived
8,5,CRP,method,Unknown,5,ROR,conditional,bool,2183,survived
9,5,CRP,method,Unknown,6,ROR,conditional,bool,2184,survived
9,5,CRP,method,Unknown,6,ROR,conditional,bool,2185,survived
8,5,CRP,method,Unknown,5,ROR,conditional,bool,2186,survived
8,5,CRP,method,Unknown,5,ROR,conditional,bool,2187,survived
9,5,CRP,method,Unknown,6,SIR,assignment,Unknown,2188,timeout
10,6,CRP,method,Unknown,8,CRP,method,Unknown,2189,survived
7,6,CRP,method,Unknown,5,CRP,assignment,Unknown,2190,survived
8,6,CRP,method,Unknown,6,CRP,assignment,Unknown,2191,survived
8,6,CRP,method,Unknown,6,CRP,method,Unknown,2192,survived
8,6,CRP,method,Unknown,6,CRP,return,Unknown,2193,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2194,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2195,survived
10,6,CRP,method,Unknown,6,EHD,loop,Unknown,2196,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2197,killed
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2198,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2199,survived
10,6,CRP,method,Unknown,6,EHD,unknow,Unknown,2200,killed
6,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2201,survived
6,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2202,survived
10,6,CRP,method,Unknown,6,EXS,loop,Unknown,2203,survived
8,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2204,killed
6,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2205,survived
6,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2206,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2207,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2208,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2209,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2210,survived
3,6,CRP,method,Unknown,5,ROR,conditional,bool,2211,survived
7,6,CRP,method,Unknown,5,ROR,conditional,bool,2212,survived
10,6,CRP,method,Unknown,6,SIR,assignment,Unknown,2213,timeout
9,8,CRP,method,Unknown,5,CRP,assignment,Unknown,2214,survived
10,8,CRP,method,Unknown,6,CRP,assignment,Unknown,2215,survived
10,8,CRP,method,Unknown,6,CRP,method,Unknown,2216,survived
10,8,CRP,method,Unknown,6,CRP,return,Unknown,2217,survived
10,8,CRP,method,Unknown,4,EHD,unknow,Unknown,2218,survived
10,8,CRP,method,Unknown,4,EHD,unknow,Unknown,2219,survived
12,8,CRP,method,Unknown,6,EHD,loop,Unknown,2220,survived
10,8,CRP,method,Unknown,4,EHD,unknow,Unknown,2221,killed
10,8,CRP,method,Unknown,4,EHD,unknow,Unknown,2222,survived
10,8,CRP,method,Unknown,4,EHD,unknow,Unknown,2223,survived
12,8,CRP,method,Unknown,6,EHD,unknow,Unknown,2224,killed
8,8,CRP,method,Unknown,4,EHD,unknow,Unknown,2225,survived
8,8,CRP,method,Unknown,4,EHD,unknow,Unknown,2226,survived
12,8,CRP,method,Unknown,6,EXS,loop,Unknown,2227,survived
10,8,CRP,method,Unknown,4,EXS,unknow,Unknown,2228,killed
8,8,CRP,method,Unknown,4,EXS,unknow,Unknown,2229,survived
8,8,CRP,method,Unknown,4,EXS,unknow,Unknown,2230,survived
12,8,CRP,method,Unknown,6,ROR,conditional,bool,2231,survived
11,8,CRP,method,Unknown,5,ROR,conditional,bool,2232,survived
12,8,CRP,method,Unknown,6,ROR,conditional,bool,2233,survived
12,8,CRP,method,Unknown,6,ROR,conditional,bool,2234,survived
9,8,CRP,method,Unknown,5,ROR,conditional,bool,2235,survived
7,8,CRP,method,Unknown,5,ROR,conditional,bool,2236,survived
12,8,CRP,method,Unknown,6,SIR,assignment,Unknown,2237,timeout
5,5,CRP,assignment,Unknown,6,CRP,assignment,Unknown,2238,survived
7,5,CRP,assignment,Unknown,6,CRP,method,Unknown,2239,survived
7,5,CRP,assignment,Unknown,6,CRP,return,Unknown,2240,survived
7,5,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2241,survived
7,5,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2242,survived
9,5,CRP,assignment,Unknown,6,EHD,loop,Unknown,2243,survived
7,5,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2244,killed
7,5,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2245,survived
7,5,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2246,survived
9,5,CRP,assignment,Unknown,6,EHD,unknow,Unknown,2247,killed
3,5,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2248,survived
5,5,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2249,survived
9,5,CRP,assignment,Unknown,6,EXS,loop,Unknown,2250,survived
7,5,CRP,assignment,Unknown,4,EXS,unknow,Unknown,2251,killed
3,5,CRP,assignment,Unknown,4,EXS,unknow,Unknown,2252,survived
5,5,CRP,assignment,Unknown,4,EXS,unknow,Unknown,2253,survived
9,5,CRP,assignment,Unknown,6,ROR,conditional,bool,2254,survived
8,5,CRP,assignment,Unknown,5,ROR,conditional,bool,2255,survived
9,5,CRP,assignment,Unknown,6,ROR,conditional,bool,2256,survived
9,5,CRP,assignment,Unknown,6,ROR,conditional,bool,2257,survived
6,5,CRP,assignment,Unknown,5,ROR,conditional,bool,2258,survived
6,5,CRP,assignment,Unknown,5,ROR,conditional,bool,2259,survived
9,5,CRP,assignment,Unknown,6,SIR,assignment,Unknown,2260,timeout
8,6,CRP,assignment,Unknown,6,CRP,method,Unknown,2261,survived
8,6,CRP,assignment,Unknown,6,CRP,return,Unknown,2262,survived
8,6,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2263,survived
8,6,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2264,survived
10,6,CRP,assignment,Unknown,6,EHD,loop,Unknown,2265,survived
8,6,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2266,killed
8,6,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2267,survived
8,6,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2268,survived
10,6,CRP,assignment,Unknown,6,EHD,unknow,Unknown,2269,killed
6,6,CRP,assignment,Unknown,4,EHD,unknow,Unknown,2270,survived
10,6,CRP,assignment,Unknown,6,EXS,loop,Unknown,2271,survived
8,6,CRP,assignment,Unknown,4,EXS,unknow,Unknown,2272,killed
6,6,CRP,assignment,Unknown,4,EXS,unknow,Unknown,2273,survived
10,6,CRP,assignment,Unknown,6,ROR,conditional,bool,2274,survived
9,6,CRP,assignment,Unknown,5,ROR,conditional,bool,2275,survived
10,6,CRP,assignment,Unknown,6,ROR,conditional,bool,2276,survived
10,6,CRP,assignment,Unknown,6,ROR,conditional,bool,2277,survived
7,6,CRP,assignment,Unknown,5,ROR,conditional,bool,2278,survived
7,6,CRP,assignment,Unknown,5,ROR,conditional,bool,2279,survived
10,6,CRP,assignment,Unknown,6,SIR,assignment,Unknown,2280,timeout
4,6,CRP,method,Unknown,6,CRP,return,Unknown,2281,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2282,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2283,survived
10,6,CRP,method,Unknown,6,EHD,loop,Unknown,2284,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2285,killed
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2286,survived
8,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2287,survived
10,6,CRP,method,Unknown,6,EHD,unknow,Unknown,2288,killed
6,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2289,survived
6,6,CRP,method,Unknown,4,EHD,unknow,Unknown,2290,survived
10,6,CRP,method,Unknown,6,EXS,loop,Unknown,2291,survived
8,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2292,killed
6,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2293,survived
6,6,CRP,method,Unknown,4,EXS,unknow,Unknown,2294,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2295,survived
9,6,CRP,method,Unknown,5,ROR,conditional,bool,2296,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2297,survived
10,6,CRP,method,Unknown,6,ROR,conditional,bool,2298,survived
7,6,CRP,method,Unknown,5,ROR,conditional,bool,2299,survived
7,6,CRP,method,Unknown,5,ROR,conditional,bool,2300,survived
10,6,CRP,method,Unknown,6,SIR,assignment,Unknown,2301,timeout
8,6,CRP,return,Unknown,4,EHD,unknow,Unknown,2302,survived
8,6,CRP,return,Unknown,4,EHD,unknow,Unknown,2303,survived
10,6,CRP,return,Unknown,6,EHD,loop,Unknown,2304,survived
8,6,CRP,return,Unknown,4,EHD,unknow,Unknown,2305,killed
8,6,CRP,return,Unknown,4,EHD,unknow,Unknown,2306,survived
8,6,CRP,return,Unknown,4,EHD,unknow,Unknown,2307,survived
10,6,CRP,return,Unknown,6,EHD,unknow,Unknown,2308,killed
6,6,CRP,return,Unknown,4,EHD,unknow,Unknown,2309,survived
6,6,CRP,return,Unknown,4,EHD,unknow,Unknown,2310,survived
10,6,CRP,return,Unknown,6,EXS,loop,Unknown,2311,survived
8,6,CRP,return,Unknown,4,EXS,unknow,Unknown,2312,killed
6,6,CRP,return,Unknown,4,EXS,unknow,Unknown,2313,survived
6,6,CRP,return,Unknown,4,EXS,unknow,Unknown,2314,survived
10,6,CRP,return,Unknown,6,ROR,conditional,bool,2315,survived
9,6,CRP,return,Unknown,5,ROR,conditional,bool,2316,survived
10,6,CRP,return,Unknown,6,ROR,conditional,bool,2317,survived
10,6,CRP,return,Unknown,6,ROR,conditional,bool,2318,survived
7,6,CRP,return,Unknown,5,ROR,conditional,bool,2319,survived
7,6,CRP,return,Unknown,5,ROR,conditional,bool,2320,survived
10,6,CRP,return,Unknown,6,SIR,assignment,Unknown,2321,timeout
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2322,survived
8,4,EHD,unknow,Unknown,6,EHD,loop,Unknown,2323,survived
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2324,killed
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2325,survived
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2326,survived
8,4,EHD,unknow,Unknown,6,EHD,unknow,Unknown,2327,killed
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2328,survived
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2329,survived
8,4,EHD,unknow,Unknown,6,EXS,loop,Unknown,2330,survived
6,4,EHD,unknow,Unknown,4,EXS,unknow,Unknown,2331,killed
6,4,EHD,unknow,Unknown,4,EXS,unknow,Unknown,2332,survived
6,4,EHD,unknow,Unknown,4,EXS,unknow,Unknown,2333,survived
8,4,EHD,unknow,Unknown,6,ROR,conditional,bool,2334,survived
7,4,EHD,unknow,Unknown,5,ROR,conditional,bool,2335,survived
8,4,EHD,unknow,Unknown,6,ROR,conditional,bool,2336,survived
8,4,EHD,unknow,Unknown,6,ROR,conditional,bool,2337,survived
7,4,EHD,unknow,Unknown,5,ROR,conditional,bool,2338,survived
7,4,EHD,unknow,Unknown,5,ROR,conditional,bool,2339,survived
8,4,EHD,unknow,Unknown,6,SIR,assignment,Unknown,2340,timeout
8,4,EHD,unknow,Unknown,6,EHD,loop,Unknown,2341,survived
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2342,killed
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2343,survived
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2344,survived
8,4,EHD,unknow,Unknown,6,EHD,unknow,Unknown,2345,killed
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2346,survived
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2347,survived
8,4,EHD,unknow,Unknown,6,EXS,loop,Unknown,2348,survived
6,4,EHD,unknow,Unknown,4,EXS,unknow,Unknown,2349,killed
6,4,EHD,unknow,Unknown,4,EXS,unknow,Unknown,2350,survived
6,4,EHD,unknow,Unknown,4,EXS,unknow,Unknown,2351,survived
8,4,EHD,unknow,Unknown,6,ROR,conditional,bool,2352,survived
7,4,EHD,unknow,Unknown,5,ROR,conditional,bool,2353,survived
8,4,EHD,unknow,Unknown,6,ROR,conditional,bool,2354,survived
8,4,EHD,unknow,Unknown,6,ROR,conditional,bool,2355,survived
7,4,EHD,unknow,Unknown,5,ROR,conditional,bool,2356,survived
7,4,EHD,unknow,Unknown,5,ROR,conditional,bool,2357,survived
8,4,EHD,unknow,Unknown,6,SIR,assignment,Unknown,2358,timeout
8,6,EHD,loop,Unknown,4,EHD,unknow,Unknown,2359,killed
8,6,EHD,loop,Unknown,4,EHD,unknow,Unknown,2360,survived
8,6,EHD,loop,Unknown,4,EHD,unknow,Unknown,2361,survived
10,6,EHD,loop,Unknown,6,EHD,unknow,Unknown,2362,killed
8,6,EHD,loop,Unknown,4,EHD,unknow,Unknown,2363,survived
8,6,EHD,loop,Unknown,4,EHD,unknow,Unknown,2364,survived
8,6,EHD,loop,Unknown,4,EXS,unknow,Unknown,2365,killed
8,6,EHD,loop,Unknown,4,EXS,unknow,Unknown,2366,survived
8,6,EHD,loop,Unknown,4,EXS,unknow,Unknown,2367,survived
10,6,EHD,loop,Unknown,6,ROR,conditional,bool,2368,survived
9,6,EHD,loop,Unknown,5,ROR,conditional,bool,2369,survived
10,6,EHD,loop,Unknown,6,ROR,conditional,bool,2370,survived
10,6,EHD,loop,Unknown,6,ROR,conditional,bool,2371,survived
9,6,EHD,loop,Unknown,5,ROR,conditional,bool,2372,survived
9,6,EHD,loop,Unknown,5,ROR,conditional,bool,2373,survived
10,6,EHD,loop,Unknown,6,SIR,assignment,Unknown,2374,timeout
4,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2375,killed
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2376,killed
8,4,EHD,unknow,Unknown,6,EHD,unknow,Unknown,2377,killed
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2378,killed
6,4,EHD,unknow,Unknown,4,EHD,unknow,Unknown,2379,killed
8,4,EHD,unknow,Unknown,6,EXS,loop,Unknown,2380,killed
6,4,EHD,unknow,Unknown,4,EXS,unknow,Unknown,2381,killed
6,4,EHD,unknow,Unknown,4,EXS,unknow,Unknown,2382,killed
8,4,EHD,unknow,Unknown,6,ROR,conditional,bool,2383,killed
7,4,EHD,unknow,Unknown,5,ROR,conditional,bool,2384,killed
8,4,EHD,unknow,Unknown,6,ROR,conditional,bool,2385,killed
8,4,EHD,unknow,Unknown,6,ROR,conditional,bool,2386,killed
7,4,EHD,unknow,Unknown,5,ROR,conditional,bool,2387,killed
