distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
281,5,8,AOR,method,Unknown,5,COI,conditional,bool,282,killed
386,7,8,AOR,method,Unknown,7,ROR,conditional,bool,387,killed
658,11,6,AOR,method,Unknown,7,ASR,assignment,Unknown,659,survived
660,4,6,AOR,method,Unknown,4,BCR,loop,Unknown,661,survived
662,8,6,AOR,method,Unknown,4,COD,conditional,bool,663,survived
664,11,6,AOR,method,Unknown,7,COD,conditional,bool,665,killed
667,7,6,AOR,method,Unknown,3,COI,conditional,bool,668,survived
669,8,6,AOR,method,Unknown,4,COI,conditional,bool,670,killed
672,8,6,AOR,method,Unknown,4,COI,conditional,bool,673,killed
673,10,6,AOR,method,Unknown,6,COI,conditional,bool,674,killed
675,10,6,AOR,method,Unknown,6,COI,conditional,bool,676,killed
678,7,6,AOR,method,Unknown,3,COI,conditional,bool,679,killed
679,8,6,AOR,method,Unknown,4,CRP,assignment,Unknown,680,killed
680,8,6,AOR,method,Unknown,4,CRP,assignment,Unknown,681,killed
681,8,6,AOR,method,Unknown,4,CRP,method,Unknown,682,survived
685,11,6,AOR,method,Unknown,7,CRP,method,Unknown,686,survived
686,11,6,AOR,method,Unknown,7,CRP,method,Unknown,687,survived
687,11,6,AOR,method,Unknown,7,CRP,assignment,Unknown,688,killed
688,11,6,AOR,method,Unknown,7,CRP,method,Unknown,689,survived
689,11,6,AOR,method,Unknown,7,CRP,method,Unknown,690,survived
690,9,6,AOR,method,Unknown,5,CRP,assignment,Unknown,691,killed
691,10,6,AOR,method,Unknown,6,CRP,assignment,Unknown,692,survived
692,10,6,AOR,method,Unknown,6,CRP,assignment,Unknown,693,survived
693,10,6,AOR,method,Unknown,6,CRP,assignment,Unknown,694,survived
694,10,6,AOR,method,Unknown,6,CRP,assignment,Unknown,695,survived
698,10,6,AOR,method,Unknown,6,CRP,assignment,Unknown,699,survived
699,12,6,AOR,method,Unknown,8,CRP,method,Unknown,700,survived
701,12,6,AOR,method,Unknown,8,CRP,method,Unknown,702,survived
702,12,6,AOR,method,Unknown,8,CRP,method,Unknown,703,survived
704,12,6,AOR,method,Unknown,8,CRP,conditional,Unknown,705,survived
705,12,6,AOR,method,Unknown,8,CRP,method,Unknown,706,survived
706,12,6,AOR,method,Unknown,8,CRP,method,Unknown,707,survived
708,12,6,AOR,method,Unknown,8,CRP,assignment,Unknown,709,survived
709,10,6,AOR,method,Unknown,6,CRP,assignment,Unknown,710,survived
710,10,6,AOR,method,Unknown,6,CRP,assignment,Unknown,711,survived
711,11,6,AOR,method,Unknown,7,CRP,conditional,Unknown,712,survived
712,11,6,AOR,method,Unknown,7,CRP,conditional,Unknown,713,survived
713,11,6,AOR,method,Unknown,7,CRP,conditional,Unknown,714,survived
714,11,6,AOR,method,Unknown,7,CRP,conditional,Unknown,715,survived
715,13,6,AOR,method,Unknown,9,CRP,conditional,Unknown,716,survived
716,13,6,AOR,method,Unknown,9,CRP,conditional,Unknown,717,survived
717,13,6,AOR,method,Unknown,9,CRP,method,Unknown,718,survived
718,13,6,AOR,method,Unknown,9,CRP,method,Unknown,719,survived
719,12,6,AOR,method,Unknown,8,CRP,assignment,Unknown,720,survived
720,12,6,AOR,method,Unknown,8,CRP,assignment,Unknown,721,survived
721,12,6,AOR,method,Unknown,8,CRP,assignment,Unknown,722,survived
722,12,6,AOR,method,Unknown,8,CRP,assignment,Unknown,723,survived
723,13,6,AOR,method,Unknown,9,CRP,method,Unknown,724,killed
724,13,6,AOR,method,Unknown,9,CRP,method,Unknown,725,killed
725,10,6,AOR,method,Unknown,6,CRP,method,Unknown,726,killed
726,11,6,AOR,method,Unknown,7,CRP,assignment,Unknown,727,killed
727,11,6,AOR,method,Unknown,7,CRP,assignment,Unknown,728,killed
728,9,6,AOR,method,Unknown,5,CRP,method,Unknown,729,survived
729,8,6,AOR,method,Unknown,4,CRP,method,Unknown,730,killed
730,8,6,AOR,method,Unknown,4,CRP,method,Unknown,731,killed
731,8,6,AOR,method,Unknown,4,CRP,method,Unknown,732,survived
732,8,6,AOR,method,Unknown,4,CRP,method,Unknown,733,survived
733,8,6,AOR,method,Unknown,4,CRP,method,Unknown,734,survived
734,8,6,AOR,method,Unknown,4,CRP,method,Unknown,735,survived
735,8,6,AOR,method,Unknown,4,CRP,method,Unknown,736,killed
736,8,6,AOR,method,Unknown,4,CRP,method,Unknown,737,killed
737,8,6,AOR,method,Unknown,4,CRP,method,Unknown,738,survived
738,8,6,AOR,method,Unknown,4,CRP,method,Unknown,739,survived
739,8,6,AOR,method,Unknown,4,CRP,method,Unknown,740,survived
740,8,6,AOR,method,Unknown,4,CRP,method,Unknown,741,survived
741,6,6,AOR,method,Unknown,4,CRP,loop,Unknown,742,survived
742,6,6,AOR,method,Unknown,4,CRP,loop,Unknown,743,survived
743,6,6,AOR,method,Unknown,4,CRP,loop,Unknown,744,survived
744,6,6,AOR,method,Unknown,4,CRP,loop,Unknown,745,survived
745,6,6,AOR,method,Unknown,4,CRP,loop,Unknown,746,survived
746,6,6,AOR,method,Unknown,4,CRP,loop,Unknown,747,survived
747,6,6,AOR,method,Unknown,4,CRP,loop,Unknown,748,survived
748,3,6,AOR,method,Unknown,5,CRP,method,Unknown,749,killed
749,3,6,AOR,method,Unknown,5,CRP,method,Unknown,750,killed
752,3,6,AOR,method,Unknown,5,CRP,method,Unknown,753,survived
753,2,6,AOR,method,Unknown,6,CRP,method,Unknown,754,survived
754,5,6,AOR,method,Unknown,7,CRP,method,Unknown,755,survived
755,5,6,AOR,method,Unknown,7,CRP,method,Unknown,756,survived
756,8,6,AOR,method,Unknown,4,CRP,method,Unknown,757,killed
757,8,6,AOR,method,Unknown,4,CRP,method,Unknown,758,killed
758,8,6,AOR,method,Unknown,4,CRP,method,Unknown,759,survived
759,8,6,AOR,method,Unknown,4,CRP,method,Unknown,760,survived
760,8,6,AOR,method,Unknown,4,CRP,method,Unknown,761,survived
761,8,6,AOR,method,Unknown,4,CRP,method,Unknown,762,survived
762,8,6,AOR,method,Unknown,4,CRP,method,Unknown,763,killed
763,8,6,AOR,method,Unknown,4,CRP,method,Unknown,764,killed
764,8,6,AOR,method,Unknown,4,CRP,method,Unknown,765,survived
765,8,6,AOR,method,Unknown,4,CRP,method,Unknown,766,killed
766,7,6,AOR,method,Unknown,3,IOD,unknow,Unknown,767,survived
770,9,6,AOR,method,Unknown,5,LCR,conditional,bool,771,killed
775,12,6,AOR,method,Unknown,8,ROR,conditional,bool,776,killed
778,12,6,AOR,method,Unknown,8,ROR,conditional,bool,779,survived
779,13,6,AOR,method,Unknown,9,ROR,conditional,bool,780,killed
780,13,6,AOR,method,Unknown,9,ROR,conditional,bool,781,survived
781,13,6,AOR,method,Unknown,9,ROR,conditional,bool,782,killed
782,13,6,AOR,method,Unknown,9,ROR,conditional,bool,783,survived
783,10,6,AOR,method,Unknown,6,ROR,conditional,bool,784,killed
784,7,6,AOR,method,Unknown,3,SCI,unknow,Unknown,785,survived
913,9,7,ASR,assignment,Unknown,4,BCR,loop,Unknown,914,survived
915,7,7,ASR,assignment,Unknown,4,COD,conditional,bool,916,survived
920,6,7,ASR,assignment,Unknown,3,COI,conditional,bool,921,survived
921,5,7,ASR,assignment,Unknown,4,COI,conditional,bool,922,killed
928,8,7,ASR,assignment,Unknown,3,COI,conditional,bool,929,killed
929,8,7,ASR,assignment,Unknown,3,COI,conditional,bool,930,survived
930,9,7,ASR,assignment,Unknown,4,CRP,assignment,Unknown,931,killed
931,9,7,ASR,assignment,Unknown,4,CRP,assignment,Unknown,932,killed
932,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,933,survived
936,12,7,ASR,assignment,Unknown,7,CRP,method,Unknown,937,survived
937,12,7,ASR,assignment,Unknown,7,CRP,method,Unknown,938,survived
938,10,7,ASR,assignment,Unknown,7,CRP,assignment,Unknown,939,killed
939,10,7,ASR,assignment,Unknown,7,CRP,method,Unknown,940,survived
940,10,7,ASR,assignment,Unknown,7,CRP,method,Unknown,941,survived
941,8,7,ASR,assignment,Unknown,5,CRP,assignment,Unknown,942,killed
942,9,7,ASR,assignment,Unknown,6,CRP,assignment,Unknown,943,survived
943,9,7,ASR,assignment,Unknown,6,CRP,assignment,Unknown,944,survived
944,9,7,ASR,assignment,Unknown,6,CRP,assignment,Unknown,945,survived
945,9,7,ASR,assignment,Unknown,6,CRP,assignment,Unknown,946,survived
949,7,7,ASR,assignment,Unknown,6,CRP,assignment,Unknown,950,survived
950,9,7,ASR,assignment,Unknown,8,CRP,method,Unknown,951,survived
952,9,7,ASR,assignment,Unknown,8,CRP,method,Unknown,953,survived
953,9,7,ASR,assignment,Unknown,8,CRP,method,Unknown,954,survived
955,9,7,ASR,assignment,Unknown,8,CRP,conditional,Unknown,956,survived
956,9,7,ASR,assignment,Unknown,8,CRP,method,Unknown,957,survived
957,9,7,ASR,assignment,Unknown,8,CRP,method,Unknown,958,survived
959,9,7,ASR,assignment,Unknown,8,CRP,assignment,Unknown,960,survived
960,7,7,ASR,assignment,Unknown,6,CRP,assignment,Unknown,961,survived
961,7,7,ASR,assignment,Unknown,6,CRP,assignment,Unknown,962,survived
962,6,7,ASR,assignment,Unknown,7,CRP,conditional,Unknown,963,survived
963,6,7,ASR,assignment,Unknown,7,CRP,conditional,Unknown,964,survived
964,6,7,ASR,assignment,Unknown,7,CRP,conditional,Unknown,965,survived
965,6,7,ASR,assignment,Unknown,7,CRP,conditional,Unknown,966,survived
966,6,7,ASR,assignment,Unknown,9,CRP,conditional,Unknown,967,survived
967,6,7,ASR,assignment,Unknown,9,CRP,conditional,Unknown,968,survived
968,6,7,ASR,assignment,Unknown,9,CRP,method,Unknown,969,survived
969,6,7,ASR,assignment,Unknown,9,CRP,method,Unknown,970,survived
970,3,7,ASR,assignment,Unknown,8,CRP,assignment,Unknown,971,survived
971,3,7,ASR,assignment,Unknown,8,CRP,assignment,Unknown,972,survived
972,3,7,ASR,assignment,Unknown,8,CRP,assignment,Unknown,973,survived
973,3,7,ASR,assignment,Unknown,8,CRP,assignment,Unknown,974,survived
974,8,7,ASR,assignment,Unknown,9,CRP,method,Unknown,975,killed
975,8,7,ASR,assignment,Unknown,9,CRP,method,Unknown,976,killed
976,9,7,ASR,assignment,Unknown,6,CRP,method,Unknown,977,killed
977,12,7,ASR,assignment,Unknown,7,CRP,assignment,Unknown,978,killed
978,12,7,ASR,assignment,Unknown,7,CRP,assignment,Unknown,979,killed
979,10,7,ASR,assignment,Unknown,5,CRP,method,Unknown,980,survived
980,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,981,killed
981,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,982,killed
982,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,983,survived
983,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,984,survived
984,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,985,survived
985,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,986,survived
986,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,987,killed
987,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,988,killed
988,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,989,survived
989,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,990,survived
990,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,991,survived
991,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,992,survived
992,9,7,ASR,assignment,Unknown,4,CRP,loop,Unknown,993,survived
993,9,7,ASR,assignment,Unknown,4,CRP,loop,Unknown,994,survived
994,9,7,ASR,assignment,Unknown,4,CRP,loop,Unknown,995,survived
995,9,7,ASR,assignment,Unknown,4,CRP,loop,Unknown,996,survived
996,9,7,ASR,assignment,Unknown,4,CRP,loop,Unknown,997,survived
997,9,7,ASR,assignment,Unknown,4,CRP,loop,Unknown,998,survived
998,9,7,ASR,assignment,Unknown,4,CRP,loop,Unknown,999,survived
999,10,7,ASR,assignment,Unknown,5,CRP,method,Unknown,1000,killed
1000,10,7,ASR,assignment,Unknown,5,CRP,method,Unknown,1001,killed
1003,10,7,ASR,assignment,Unknown,5,CRP,method,Unknown,1004,survived
1004,11,7,ASR,assignment,Unknown,6,CRP,method,Unknown,1005,survived
1005,12,7,ASR,assignment,Unknown,7,CRP,method,Unknown,1006,survived
1006,12,7,ASR,assignment,Unknown,7,CRP,method,Unknown,1007,survived
1007,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,1008,killed
1008,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,1009,killed
1009,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,1010,survived
1010,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,1011,survived
1011,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,1012,survived
1012,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,1013,survived
1013,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,1014,killed
1014,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,1015,killed
1015,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,1016,survived
1016,9,7,ASR,assignment,Unknown,4,CRP,method,Unknown,1017,killed
1017,8,7,ASR,assignment,Unknown,3,IOD,unknow,Unknown,1018,survived
1021,10,7,ASR,assignment,Unknown,5,LCR,conditional,bool,1022,killed
1026,9,7,ASR,assignment,Unknown,8,ROR,conditional,bool,1027,killed
1029,9,7,ASR,assignment,Unknown,8,ROR,conditional,bool,1030,survived
1031,6,7,ASR,assignment,Unknown,9,ROR,conditional,bool,1032,survived
1033,6,7,ASR,assignment,Unknown,9,ROR,conditional,bool,1034,survived
1034,11,7,ASR,assignment,Unknown,6,ROR,conditional,bool,1035,killed
1035,8,7,ASR,assignment,Unknown,3,SCI,unknow,Unknown,1036,survived
1163,6,4,BCR,loop,Unknown,4,COD,conditional,bool,1164,survived
1165,9,4,BCR,loop,Unknown,7,COD,conditional,bool,1166,killed
1168,5,4,BCR,loop,Unknown,3,COI,conditional,bool,1169,survived
1170,6,4,BCR,loop,Unknown,4,COI,conditional,bool,1171,killed
1173,6,4,BCR,loop,Unknown,4,COI,conditional,bool,1174,killed
1174,8,4,BCR,loop,Unknown,6,COI,conditional,bool,1175,killed
1176,8,4,BCR,loop,Unknown,6,COI,conditional,bool,1177,killed
1179,5,4,BCR,loop,Unknown,3,COI,conditional,bool,1180,killed
1180,6,4,BCR,loop,Unknown,4,CRP,assignment,Unknown,1181,killed
1181,6,4,BCR,loop,Unknown,4,CRP,assignment,Unknown,1182,killed
1182,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1183,survived
1186,9,4,BCR,loop,Unknown,7,CRP,method,Unknown,1187,survived
1187,9,4,BCR,loop,Unknown,7,CRP,method,Unknown,1188,survived
1188,9,4,BCR,loop,Unknown,7,CRP,assignment,Unknown,1189,killed
1189,9,4,BCR,loop,Unknown,7,CRP,method,Unknown,1190,survived
1190,9,4,BCR,loop,Unknown,7,CRP,method,Unknown,1191,survived
1191,7,4,BCR,loop,Unknown,5,CRP,assignment,Unknown,1192,killed
1192,8,4,BCR,loop,Unknown,6,CRP,assignment,Unknown,1193,survived
1193,8,4,BCR,loop,Unknown,6,CRP,assignment,Unknown,1194,survived
1194,8,4,BCR,loop,Unknown,6,CRP,assignment,Unknown,1195,survived
1195,8,4,BCR,loop,Unknown,6,CRP,assignment,Unknown,1196,survived
1199,8,4,BCR,loop,Unknown,6,CRP,assignment,Unknown,1200,survived
1200,10,4,BCR,loop,Unknown,8,CRP,method,Unknown,1201,survived
1202,10,4,BCR,loop,Unknown,8,CRP,method,Unknown,1203,survived
1203,10,4,BCR,loop,Unknown,8,CRP,method,Unknown,1204,survived
1205,10,4,BCR,loop,Unknown,8,CRP,conditional,Unknown,1206,survived
1206,10,4,BCR,loop,Unknown,8,CRP,method,Unknown,1207,survived
1207,10,4,BCR,loop,Unknown,8,CRP,method,Unknown,1208,survived
1209,10,4,BCR,loop,Unknown,8,CRP,assignment,Unknown,1210,survived
1210,8,4,BCR,loop,Unknown,6,CRP,assignment,Unknown,1211,survived
1211,8,4,BCR,loop,Unknown,6,CRP,assignment,Unknown,1212,survived
1212,9,4,BCR,loop,Unknown,7,CRP,conditional,Unknown,1213,survived
1213,9,4,BCR,loop,Unknown,7,CRP,conditional,Unknown,1214,survived
1214,9,4,BCR,loop,Unknown,7,CRP,conditional,Unknown,1215,survived
1215,9,4,BCR,loop,Unknown,7,CRP,conditional,Unknown,1216,survived
1216,11,4,BCR,loop,Unknown,9,CRP,conditional,Unknown,1217,survived
1217,11,4,BCR,loop,Unknown,9,CRP,conditional,Unknown,1218,survived
1218,11,4,BCR,loop,Unknown,9,CRP,method,Unknown,1219,survived
1219,11,4,BCR,loop,Unknown,9,CRP,method,Unknown,1220,survived
1220,10,4,BCR,loop,Unknown,8,CRP,assignment,Unknown,1221,survived
1221,10,4,BCR,loop,Unknown,8,CRP,assignment,Unknown,1222,survived
1222,10,4,BCR,loop,Unknown,8,CRP,assignment,Unknown,1223,survived
1223,10,4,BCR,loop,Unknown,8,CRP,assignment,Unknown,1224,survived
1224,11,4,BCR,loop,Unknown,9,CRP,method,Unknown,1225,killed
1225,11,4,BCR,loop,Unknown,9,CRP,method,Unknown,1226,killed
1226,8,4,BCR,loop,Unknown,6,CRP,method,Unknown,1227,killed
1227,9,4,BCR,loop,Unknown,7,CRP,assignment,Unknown,1228,killed
1228,9,4,BCR,loop,Unknown,7,CRP,assignment,Unknown,1229,killed
1229,7,4,BCR,loop,Unknown,5,CRP,method,Unknown,1230,survived
1230,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1231,killed
1231,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1232,killed
1232,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1233,survived
1233,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1234,survived
1234,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1235,survived
1235,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1236,survived
1236,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1237,killed
1237,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1238,killed
1238,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1239,survived
1239,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1240,survived
1240,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1241,survived
1241,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1242,survived
1242,4,4,BCR,loop,Unknown,4,CRP,loop,Unknown,1243,survived
1243,4,4,BCR,loop,Unknown,4,CRP,loop,Unknown,1244,survived
1244,4,4,BCR,loop,Unknown,4,CRP,loop,Unknown,1245,survived
1245,4,4,BCR,loop,Unknown,4,CRP,loop,Unknown,1246,survived
1246,4,4,BCR,loop,Unknown,4,CRP,loop,Unknown,1247,survived
1247,4,4,BCR,loop,Unknown,4,CRP,loop,Unknown,1248,survived
1248,4,4,BCR,loop,Unknown,4,CRP,loop,Unknown,1249,survived
1249,3,4,BCR,loop,Unknown,5,CRP,method,Unknown,1250,killed
1250,3,4,BCR,loop,Unknown,5,CRP,method,Unknown,1251,killed
1253,3,4,BCR,loop,Unknown,5,CRP,method,Unknown,1254,survived
1254,4,4,BCR,loop,Unknown,6,CRP,method,Unknown,1255,survived
1255,5,4,BCR,loop,Unknown,7,CRP,method,Unknown,1256,survived
1256,5,4,BCR,loop,Unknown,7,CRP,method,Unknown,1257,survived
1257,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1258,killed
1258,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1259,killed
1259,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1260,survived
1260,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1261,survived
1261,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1262,survived
1262,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1263,survived
1263,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1264,killed
1264,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1265,killed
1265,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1266,survived
1266,6,4,BCR,loop,Unknown,4,CRP,method,Unknown,1267,killed
1267,5,4,BCR,loop,Unknown,3,IOD,unknow,Unknown,1268,survived
1271,7,4,BCR,loop,Unknown,5,LCR,conditional,bool,1272,killed
1276,10,4,BCR,loop,Unknown,8,ROR,conditional,bool,1277,killed
1279,10,4,BCR,loop,Unknown,8,ROR,conditional,bool,1280,survived
1280,11,4,BCR,loop,Unknown,9,ROR,conditional,bool,1281,killed
1281,11,4,BCR,loop,Unknown,9,ROR,conditional,bool,1282,survived
1282,11,4,BCR,loop,Unknown,9,ROR,conditional,bool,1283,killed
1283,11,4,BCR,loop,Unknown,9,ROR,conditional,bool,1284,survived
1284,8,4,BCR,loop,Unknown,6,ROR,conditional,bool,1285,killed
1285,5,4,BCR,loop,Unknown,3,SCI,unknow,Unknown,1286,survived
1410,7,4,COD,conditional,bool,7,COD,conditional,bool,1411,killed
1414,4,4,COD,conditional,bool,4,COI,conditional,bool,1415,killed
1417,4,4,COD,conditional,bool,4,COI,conditional,bool,1418,killed
1418,6,4,COD,conditional,bool,6,COI,conditional,bool,1419,killed
1420,6,4,COD,conditional,bool,6,COI,conditional,bool,1421,killed
1423,5,4,COD,conditional,bool,3,COI,conditional,bool,1424,killed
1424,5,4,COD,conditional,bool,3,COI,conditional,bool,1425,survived
1425,6,4,COD,conditional,bool,4,CRP,assignment,Unknown,1426,killed
1426,6,4,COD,conditional,bool,4,CRP,assignment,Unknown,1427,killed
1427,6,4,COD,conditional,bool,4,CRP,method,Unknown,1428,survived
1431,9,4,COD,conditional,bool,7,CRP,method,Unknown,1432,survived
1432,9,4,COD,conditional,bool,7,CRP,method,Unknown,1433,survived
1433,7,4,COD,conditional,bool,7,CRP,assignment,Unknown,1434,killed
1434,7,4,COD,conditional,bool,7,CRP,method,Unknown,1435,survived
1435,7,4,COD,conditional,bool,7,CRP,method,Unknown,1436,survived
1436,3,4,COD,conditional,bool,5,CRP,assignment,Unknown,1437,survived
1437,4,4,COD,conditional,bool,6,CRP,assignment,Unknown,1438,killed
1438,4,4,COD,conditional,bool,6,CRP,assignment,Unknown,1439,killed
1439,4,4,COD,conditional,bool,6,CRP,assignment,Unknown,1440,killed
1440,4,4,COD,conditional,bool,6,CRP,assignment,Unknown,1441,killed
1444,6,4,COD,conditional,bool,6,CRP,assignment,Unknown,1445,survived
1445,8,4,COD,conditional,bool,8,CRP,method,Unknown,1446,survived
1447,8,4,COD,conditional,bool,8,CRP,method,Unknown,1448,survived
1448,8,4,COD,conditional,bool,8,CRP,method,Unknown,1449,survived
1450,8,4,COD,conditional,bool,8,CRP,conditional,Unknown,1451,survived
1451,8,4,COD,conditional,bool,8,CRP,method,Unknown,1452,survived
1452,8,4,COD,conditional,bool,8,CRP,method,Unknown,1453,survived
1454,8,4,COD,conditional,bool,8,CRP,assignment,Unknown,1455,survived
1455,6,4,COD,conditional,bool,6,CRP,assignment,Unknown,1456,survived
1456,6,4,COD,conditional,bool,6,CRP,assignment,Unknown,1457,survived
1457,7,4,COD,conditional,bool,7,CRP,conditional,Unknown,1458,survived
1458,7,4,COD,conditional,bool,7,CRP,conditional,Unknown,1459,survived
1459,7,4,COD,conditional,bool,7,CRP,conditional,Unknown,1460,survived
1460,7,4,COD,conditional,bool,7,CRP,conditional,Unknown,1461,survived
1461,9,4,COD,conditional,bool,9,CRP,conditional,Unknown,1462,survived
1462,9,4,COD,conditional,bool,9,CRP,conditional,Unknown,1463,survived
1463,9,4,COD,conditional,bool,9,CRP,method,Unknown,1464,survived
1464,9,4,COD,conditional,bool,9,CRP,method,Unknown,1465,survived
1465,8,4,COD,conditional,bool,8,CRP,assignment,Unknown,1466,survived
1466,8,4,COD,conditional,bool,8,CRP,assignment,Unknown,1467,survived
1467,8,4,COD,conditional,bool,8,CRP,assignment,Unknown,1468,survived
1468,8,4,COD,conditional,bool,8,CRP,assignment,Unknown,1469,survived
1469,9,4,COD,conditional,bool,9,CRP,method,Unknown,1470,killed
1470,9,4,COD,conditional,bool,9,CRP,method,Unknown,1471,killed
1471,6,4,COD,conditional,bool,6,CRP,method,Unknown,1472,killed
1472,9,4,COD,conditional,bool,7,CRP,assignment,Unknown,1473,killed
1473,9,4,COD,conditional,bool,7,CRP,assignment,Unknown,1474,killed
1474,7,4,COD,conditional,bool,5,CRP,method,Unknown,1475,survived
1475,6,4,COD,conditional,bool,4,CRP,method,Unknown,1476,killed
1476,6,4,COD,conditional,bool,4,CRP,method,Unknown,1477,killed
1477,6,4,COD,conditional,bool,4,CRP,method,Unknown,1478,survived
1478,6,4,COD,conditional,bool,4,CRP,method,Unknown,1479,survived
1479,6,4,COD,conditional,bool,4,CRP,method,Unknown,1480,survived
1480,6,4,COD,conditional,bool,4,CRP,method,Unknown,1481,survived
1481,6,4,COD,conditional,bool,4,CRP,method,Unknown,1482,killed
1482,6,4,COD,conditional,bool,4,CRP,method,Unknown,1483,killed
1483,6,4,COD,conditional,bool,4,CRP,method,Unknown,1484,survived
1484,6,4,COD,conditional,bool,4,CRP,method,Unknown,1485,survived
1485,6,4,COD,conditional,bool,4,CRP,method,Unknown,1486,survived
1486,6,4,COD,conditional,bool,4,CRP,method,Unknown,1487,survived
1487,6,4,COD,conditional,bool,4,CRP,loop,Unknown,1488,survived
1488,6,4,COD,conditional,bool,4,CRP,loop,Unknown,1489,survived
1489,6,4,COD,conditional,bool,4,CRP,loop,Unknown,1490,survived
1490,6,4,COD,conditional,bool,4,CRP,loop,Unknown,1491,survived
1491,6,4,COD,conditional,bool,4,CRP,loop,Unknown,1492,survived
1492,6,4,COD,conditional,bool,4,CRP,loop,Unknown,1493,survived
1493,6,4,COD,conditional,bool,4,CRP,loop,Unknown,1494,survived
1494,7,4,COD,conditional,bool,5,CRP,method,Unknown,1495,killed
1495,7,4,COD,conditional,bool,5,CRP,method,Unknown,1496,killed
1498,7,4,COD,conditional,bool,5,CRP,method,Unknown,1499,survived
1499,8,4,COD,conditional,bool,6,CRP,method,Unknown,1500,survived
1500,9,4,COD,conditional,bool,7,CRP,method,Unknown,1501,survived
1501,9,4,COD,conditional,bool,7,CRP,method,Unknown,1502,survived
1502,6,4,COD,conditional,bool,4,CRP,method,Unknown,1503,killed
1503,6,4,COD,conditional,bool,4,CRP,method,Unknown,1504,killed
1504,6,4,COD,conditional,bool,4,CRP,method,Unknown,1505,survived
1505,6,4,COD,conditional,bool,4,CRP,method,Unknown,1506,survived
1506,6,4,COD,conditional,bool,4,CRP,method,Unknown,1507,survived
1507,6,4,COD,conditional,bool,4,CRP,method,Unknown,1508,survived
1508,6,4,COD,conditional,bool,4,CRP,method,Unknown,1509,killed
1509,6,4,COD,conditional,bool,4,CRP,method,Unknown,1510,killed
1510,6,4,COD,conditional,bool,4,CRP,method,Unknown,1511,survived
1511,6,4,COD,conditional,bool,4,CRP,method,Unknown,1512,killed
1512,5,4,COD,conditional,bool,3,IOD,unknow,Unknown,1513,survived
1516,7,4,COD,conditional,bool,5,LCR,conditional,bool,1517,killed
1521,8,4,COD,conditional,bool,8,ROR,conditional,bool,1522,killed
1524,8,4,COD,conditional,bool,8,ROR,conditional,bool,1525,survived
1525,9,4,COD,conditional,bool,9,ROR,conditional,bool,1526,killed
1526,9,4,COD,conditional,bool,9,ROR,conditional,bool,1527,survived
1527,9,4,COD,conditional,bool,9,ROR,conditional,bool,1528,killed
1528,9,4,COD,conditional,bool,9,ROR,conditional,bool,1529,survived
