distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
0,23,13,AOD,method,Unknown,12,AOD,assignment,Unknown,1,killed
7,22,13,AOD,method,Unknown,11,AOR,method,Unknown,8,survived
8,19,13,AOD,method,Unknown,8,AOR,assignment,Unknown,9,survived
27,14,13,AOD,method,Unknown,7,AOR,assignment,Unknown,28,survived
31,19,13,AOD,method,Unknown,12,AOR,method,Unknown,32,survived
40,5,13,AOD,method,Unknown,10,AOR,assignment,Unknown,41,survived
42,12,13,AOD,method,Unknown,9,AOR,method,Unknown,43,survived
60,18,13,AOD,method,Unknown,7,AOR,assignment,Unknown,61,survived
61,19,13,AOD,method,Unknown,8,AOR,assignment,Unknown,62,survived
63,20,13,AOD,method,Unknown,9,AOR,assignment,Unknown,64,survived
65,24,13,AOD,method,Unknown,13,AOR,assignment,Unknown,66,killed
67,20,13,AOD,method,Unknown,9,AOR,method,Unknown,68,survived
78,21,13,AOD,method,Unknown,10,AOR,method,Unknown,79,survived
79,20,13,AOD,method,Unknown,9,AOR,method,Unknown,80,survived
80,20,13,AOD,method,Unknown,9,AOR,method,Unknown,81,survived
81,19,13,AOD,method,Unknown,8,AOR,assignment,Unknown,82,survived
82,20,13,AOD,method,Unknown,9,AOR,assignment,Unknown,83,survived
83,20,13,AOD,method,Unknown,9,AOR,method,Unknown,84,survived
84,20,13,AOD,method,Unknown,9,AOR,method,Unknown,85,survived
85,18,13,AOD,method,Unknown,7,ASR,assignment,Unknown,86,survived
86,14,13,AOD,method,Unknown,7,ASR,assignment,Unknown,87,survived
87,14,13,AOD,method,Unknown,7,ASR,assignment,Unknown,88,survived
88,18,13,AOD,method,Unknown,7,ASR,assignment,Unknown,89,survived
89,18,13,AOD,method,Unknown,7,ASR,assignment,Unknown,90,survived
90,16,13,AOD,method,Unknown,5,BCR,loop,Unknown,91,killed
91,11,13,AOD,method,Unknown,6,BCR,loop,Unknown,92,survived
92,14,13,AOD,method,Unknown,5,BCR,loop,Unknown,93,survived
93,17,13,AOD,method,Unknown,6,BCR,loop,Unknown,94,survived
94,18,13,AOD,method,Unknown,7,COD,conditional,bool,95,survived
95,14,13,AOD,method,Unknown,3,COI,conditional,bool,96,killed
96,14,13,AOD,method,Unknown,3,COI,conditional,bool,97,killed
97,14,13,AOD,method,Unknown,3,COI,conditional,bool,98,killed
98,14,13,AOD,method,Unknown,3,COI,conditional,bool,99,killed
99,16,13,AOD,method,Unknown,5,COI,conditional,bool,100,killed
100,14,13,AOD,method,Unknown,3,COI,conditional,bool,101,killed
101,16,13,AOD,method,Unknown,5,COI,conditional,bool,102,killed
102,14,13,AOD,method,Unknown,3,COI,conditional,bool,103,survived
103,16,13,AOD,method,Unknown,5,COI,conditional,bool,104,survived
104,15,13,AOD,method,Unknown,4,COI,conditional,bool,105,survived
105,16,13,AOD,method,Unknown,5,COI,conditional,bool,106,survived
106,18,13,AOD,method,Unknown,7,COI,conditional,bool,107,survived
107,16,13,AOD,method,Unknown,5,COI,conditional,bool,108,survived
108,15,13,AOD,method,Unknown,4,COI,conditional,bool,109,survived
109,15,13,AOD,method,Unknown,4,COI,conditional,bool,110,survived
110,16,13,AOD,method,Unknown,5,COI,conditional,bool,111,survived
111,17,13,AOD,method,Unknown,6,COI,conditional,bool,112,survived
113,12,13,AOD,method,Unknown,3,COI,conditional,bool,114,survived
114,11,13,AOD,method,Unknown,4,COI,conditional,bool,115,survived
115,11,13,AOD,method,Unknown,4,COI,conditional,bool,116,survived
116,11,13,AOD,method,Unknown,4,COI,conditional,bool,117,survived
117,13,13,AOD,method,Unknown,6,COI,conditional,bool,118,survived
118,15,13,AOD,method,Unknown,8,COI,conditional,bool,119,survived
119,10,13,AOD,method,Unknown,5,COI,conditional,bool,120,survived
120,12,13,AOD,method,Unknown,7,COI,conditional,bool,121,survived
121,9,13,AOD,method,Unknown,8,COI,conditional,bool,122,killed
122,13,13,AOD,method,Unknown,4,COI,conditional,bool,123,survived
123,14,13,AOD,method,Unknown,3,COI,conditional,bool,124,survived
124,15,13,AOD,method,Unknown,4,COI,conditional,bool,125,survived
125,15,13,AOD,method,Unknown,4,COI,conditional,bool,126,survived
126,16,13,AOD,method,Unknown,5,COI,conditional,bool,127,survived
127,18,13,AOD,method,Unknown,7,COI,conditional,bool,128,survived
128,16,13,AOD,method,Unknown,5,COI,conditional,bool,129,survived
129,17,13,AOD,method,Unknown,6,COI,conditional,bool,130,survived
130,18,13,AOD,method,Unknown,7,COI,conditional,bool,131,survived
131,15,13,AOD,method,Unknown,4,COI,conditional,bool,132,survived
132,15,13,AOD,method,Unknown,4,COI,conditional,bool,133,survived
133,16,13,AOD,method,Unknown,5,COI,conditional,bool,134,survived
134,15,13,AOD,method,Unknown,4,COI,conditional,bool,135,survived
135,16,13,AOD,method,Unknown,5,COI,conditional,bool,136,survived
136,15,13,AOD,method,Unknown,4,CRP,return,Unknown,137,survived
137,15,13,AOD,method,Unknown,4,CRP,return,Unknown,138,survived
138,18,13,AOD,method,Unknown,7,CRP,return,Unknown,139,killed
139,18,13,AOD,method,Unknown,7,CRP,return,Unknown,140,killed
140,17,13,AOD,method,Unknown,6,CRP,return,Unknown,141,killed
141,17,13,AOD,method,Unknown,6,CRP,return,Unknown,142,killed
142,16,13,AOD,method,Unknown,5,CRP,return,Unknown,143,killed
143,18,13,AOD,method,Unknown,7,CRP,return,Unknown,144,killed
144,18,13,AOD,method,Unknown,7,CRP,return,Unknown,145,killed
145,17,13,AOD,method,Unknown,6,CRP,return,Unknown,146,killed
146,17,13,AOD,method,Unknown,6,CRP,return,Unknown,147,killed
147,16,13,AOD,method,Unknown,5,CRP,return,Unknown,148,killed
148,18,13,AOD,method,Unknown,7,CRP,return,Unknown,149,killed
149,18,13,AOD,method,Unknown,7,CRP,return,Unknown,150,killed
150,17,13,AOD,method,Unknown,6,CRP,return,Unknown,151,killed
151,17,13,AOD,method,Unknown,6,CRP,return,Unknown,152,killed
152,16,13,AOD,method,Unknown,5,CRP,return,Unknown,153,killed
153,17,13,AOD,method,Unknown,6,CRP,return,Unknown,154,survived
154,17,13,AOD,method,Unknown,6,CRP,return,Unknown,155,survived
155,17,13,AOD,method,Unknown,6,CRP,return,Unknown,156,survived
156,17,13,AOD,method,Unknown,6,CRP,return,Unknown,157,survived
157,16,13,AOD,method,Unknown,5,CRP,conditional,Unknown,158,survived
158,16,13,AOD,method,Unknown,5,CRP,conditional,Unknown,159,survived
159,18,13,AOD,method,Unknown,7,CRP,assignment,Unknown,160,killed
160,18,13,AOD,method,Unknown,7,CRP,assignment,Unknown,161,killed
161,19,13,AOD,method,Unknown,8,CRP,return,Unknown,162,killed
162,19,13,AOD,method,Unknown,8,CRP,return,Unknown,163,killed
163,19,13,AOD,method,Unknown,8,CRP,return,Unknown,164,survived
164,19,13,AOD,method,Unknown,8,CRP,return,Unknown,165,survived
165,16,13,AOD,method,Unknown,5,CRP,assignment,Unknown,166,survived
166,18,13,AOD,method,Unknown,7,CRP,conditional,Unknown,167,survived
167,18,13,AOD,method,Unknown,7,CRP,conditional,Unknown,168,survived
168,18,13,AOD,method,Unknown,7,CRP,conditional,Unknown,169,survived
169,18,13,AOD,method,Unknown,7,CRP,conditional,Unknown,170,survived
170,19,13,AOD,method,Unknown,8,CRP,assignment,Unknown,171,survived
171,19,13,AOD,method,Unknown,8,CRP,assignment,Unknown,172,survived
172,19,13,AOD,method,Unknown,8,CRP,assignment,Unknown,173,survived
173,13,13,AOD,method,Unknown,4,CRP,unknow,Unknown,174,survived
174,16,13,AOD,method,Unknown,7,CRP,assignment,Unknown,175,survived
175,16,13,AOD,method,Unknown,7,CRP,assignment,Unknown,176,survived
176,18,13,AOD,method,Unknown,9,CRP,assignment,Unknown,177,survived
177,15,13,AOD,method,Unknown,6,CRP,assignment,Unknown,178,survived
178,15,13,AOD,method,Unknown,6,CRP,assignment,Unknown,179,survived
179,15,13,AOD,method,Unknown,6,CRP,assignment,Unknown,180,survived
180,15,13,AOD,method,Unknown,6,CRP,assignment,Unknown,181,survived
183,16,13,AOD,method,Unknown,7,CRP,method,Unknown,184,survived
184,16,13,AOD,method,Unknown,7,CRP,method,Unknown,185,survived
185,16,13,AOD,method,Unknown,7,CRP,method,Unknown,186,survived
186,16,13,AOD,method,Unknown,7,CRP,method,Unknown,187,survived
187,18,13,AOD,method,Unknown,9,CRP,method,Unknown,188,survived
188,18,13,AOD,method,Unknown,9,CRP,method,Unknown,189,survived
189,14,13,AOD,method,Unknown,5,CRP,assignment,Unknown,190,survived
190,14,13,AOD,method,Unknown,5,CRP,assignment,Unknown,191,survived
191,15,13,AOD,method,Unknown,6,CRP,assignment,Unknown,192,survived
192,15,13,AOD,method,Unknown,6,CRP,assignment,Unknown,193,survived
193,17,13,AOD,method,Unknown,8,CRP,method,Unknown,194,survived
194,17,13,AOD,method,Unknown,8,CRP,method,Unknown,195,survived
195,17,13,AOD,method,Unknown,8,CRP,method,Unknown,196,survived
196,14,13,AOD,method,Unknown,5,CRP,assignment,Unknown,197,survived
197,14,13,AOD,method,Unknown,5,CRP,assignment,Unknown,198,survived
200,13,13,AOD,method,Unknown,6,CRP,assignment,Unknown,201,survived
201,13,13,AOD,method,Unknown,6,CRP,assignment,Unknown,202,survived
202,12,13,AOD,method,Unknown,5,CRP,assignment,Unknown,203,survived
203,13,13,AOD,method,Unknown,6,CRP,conditional,Unknown,204,survived
204,13,13,AOD,method,Unknown,6,CRP,conditional,Unknown,205,survived
205,15,13,AOD,method,Unknown,8,CRP,assignment,Unknown,206,survived
206,15,13,AOD,method,Unknown,8,CRP,assignment,Unknown,207,survived
207,18,13,AOD,method,Unknown,11,CRP,method,Unknown,208,survived
208,18,13,AOD,method,Unknown,11,CRP,method,Unknown,209,survived
209,17,13,AOD,method,Unknown,10,CRP,assignment,Unknown,210,killed
210,13,13,AOD,method,Unknown,6,CRP,assignment,Unknown,211,survived
211,17,13,AOD,method,Unknown,10,CRP,method,Unknown,212,killed
212,16,13,AOD,method,Unknown,9,CRP,assignment,Unknown,213,killed
213,14,13,AOD,method,Unknown,7,CRP,assignment,Unknown,214,survived
216,15,13,AOD,method,Unknown,8,CRP,assignment,Unknown,217,survived
217,15,13,AOD,method,Unknown,8,CRP,assignment,Unknown,218,survived
218,18,13,AOD,method,Unknown,11,CRP,method,Unknown,219,survived
219,18,13,AOD,method,Unknown,11,CRP,method,Unknown,220,survived
220,19,13,AOD,method,Unknown,12,CRP,method,Unknown,221,survived
221,15,13,AOD,method,Unknown,8,CRP,assignment,Unknown,222,survived
222,15,13,AOD,method,Unknown,8,CRP,assignment,Unknown,223,survived
231,14,13,AOD,method,Unknown,7,CRP,assignment,Unknown,232,survived
232,11,13,AOD,method,Unknown,6,CRP,assignment,Unknown,233,survived
233,10,13,AOD,method,Unknown,9,CRP,conditional,Unknown,234,survived
234,10,13,AOD,method,Unknown,9,CRP,conditional,Unknown,235,survived
235,10,13,AOD,method,Unknown,9,CRP,conditional,Unknown,236,killed
236,10,13,AOD,method,Unknown,9,CRP,conditional,Unknown,237,killed
239,8,13,AOD,method,Unknown,9,CRP,conditional,Unknown,240,survived
240,8,13,AOD,method,Unknown,9,CRP,conditional,Unknown,241,survived
241,4,13,AOD,method,Unknown,13,CRP,method,Unknown,242,survived
242,4,13,AOD,method,Unknown,13,CRP,method,Unknown,243,survived
245,12,13,AOD,method,Unknown,9,CRP,method,Unknown,246,survived
246,12,13,AOD,method,Unknown,9,CRP,method,Unknown,247,survived
249,18,13,AOD,method,Unknown,11,CRP,method,Unknown,250,survived
250,18,13,AOD,method,Unknown,11,CRP,method,Unknown,251,survived
253,16,13,AOD,method,Unknown,9,CRP,method,Unknown,254,survived
254,16,13,AOD,method,Unknown,9,CRP,method,Unknown,255,survived
257,17,13,AOD,method,Unknown,8,CRP,conditional,Unknown,258,survived
258,15,13,AOD,method,Unknown,6,CRP,conditional,Unknown,259,survived
259,15,13,AOD,method,Unknown,6,CRP,conditional,Unknown,260,survived
262,18,13,AOD,method,Unknown,9,CRP,method,Unknown,263,survived
263,17,13,AOD,method,Unknown,8,CRP,method,Unknown,264,survived
266,18,13,AOD,method,Unknown,9,CRP,method,Unknown,267,survived
267,15,13,AOD,method,Unknown,4,CRP,unknow,Unknown,268,survived
268,18,13,AOD,method,Unknown,7,CRP,assignment,Unknown,269,survived
269,18,13,AOD,method,Unknown,7,CRP,assignment,Unknown,270,survived
270,20,13,AOD,method,Unknown,9,CRP,assignment,Unknown,271,survived
271,17,13,AOD,method,Unknown,6,CRP,assignment,Unknown,272,survived
272,17,13,AOD,method,Unknown,6,CRP,assignment,Unknown,273,survived
275,16,13,AOD,method,Unknown,5,CRP,assignment,Unknown,276,survived
276,16,13,AOD,method,Unknown,5,CRP,assignment,Unknown,277,survived
277,17,13,AOD,method,Unknown,6,CRP,assignment,Unknown,278,survived
278,17,13,AOD,method,Unknown,6,CRP,assignment,Unknown,279,survived
279,16,13,AOD,method,Unknown,5,CRP,assignment,Unknown,280,survived
280,17,13,AOD,method,Unknown,6,CRP,conditional,Unknown,281,survived
281,17,13,AOD,method,Unknown,6,CRP,conditional,Unknown,282,survived
282,19,13,AOD,method,Unknown,8,CRP,assignment,Unknown,283,survived
283,19,13,AOD,method,Unknown,8,CRP,assignment,Unknown,284,survived
284,22,13,AOD,method,Unknown,11,CRP,method,Unknown,285,survived
285,22,13,AOD,method,Unknown,11,CRP,method,Unknown,286,survived
286,21,13,AOD,method,Unknown,10,CRP,assignment,Unknown,287,killed
287,17,13,AOD,method,Unknown,6,CRP,assignment,Unknown,288,survived
288,21,13,AOD,method,Unknown,10,CRP,method,Unknown,289,killed
289,20,13,AOD,method,Unknown,9,CRP,assignment,Unknown,290,killed
290,18,13,AOD,method,Unknown,7,CRP,assignment,Unknown,291,survived
295,18,13,AOD,method,Unknown,7,CRP,assignment,Unknown,296,survived
296,17,13,AOD,method,Unknown,6,CRP,assignment,Unknown,297,survived
297,19,13,AOD,method,Unknown,8,CRP,conditional,Unknown,298,survived
298,19,13,AOD,method,Unknown,8,CRP,conditional,Unknown,299,survived
299,20,13,AOD,method,Unknown,9,CRP,assignment,Unknown,300,survived
300,20,13,AOD,method,Unknown,9,CRP,assignment,Unknown,301,survived
301,20,13,AOD,method,Unknown,9,CRP,conditional,Unknown,302,survived
302,20,13,AOD,method,Unknown,9,CRP,conditional,Unknown,303,survived
303,23,13,AOD,method,Unknown,12,CRP,method,Unknown,304,survived
304,23,13,AOD,method,Unknown,12,CRP,method,Unknown,305,killed
305,24,13,AOD,method,Unknown,13,CRP,assignment,Unknown,306,killed
308,20,13,AOD,method,Unknown,9,CRP,method,Unknown,309,survived
309,20,13,AOD,method,Unknown,9,CRP,method,Unknown,310,survived
310,19,13,AOD,method,Unknown,8,CRP,method,Unknown,311,survived
311,19,13,AOD,method,Unknown,8,CRP,method,Unknown,312,survived
314,20,13,AOD,method,Unknown,9,CRP,method,Unknown,315,survived
315,20,13,AOD,method,Unknown,9,CRP,method,Unknown,316,survived
320,20,13,AOD,method,Unknown,9,CRP,method,Unknown,321,survived
321,20,13,AOD,method,Unknown,9,CRP,method,Unknown,322,survived
322,20,13,AOD,method,Unknown,9,CRP,method,Unknown,323,survived
323,20,13,AOD,method,Unknown,9,CRP,method,Unknown,324,survived
324,19,13,AOD,method,Unknown,8,CRP,method,Unknown,325,survived
327,19,13,AOD,method,Unknown,8,CRP,method,Unknown,328,survived
328,16,13,AOD,method,Unknown,5,CRP,unknow,Unknown,329,survived
329,16,13,AOD,method,Unknown,5,CRP,unknow,Unknown,330,survived
330,16,13,AOD,method,Unknown,5,CRP,unknow,Unknown,331,survived
331,16,13,AOD,method,Unknown,5,CRP,unknow,Unknown,332,survived
332,17,13,AOD,method,Unknown,6,CRP,conditional,Unknown,333,survived
333,17,13,AOD,method,Unknown,6,CRP,conditional,Unknown,334,survived
334,19,13,AOD,method,Unknown,8,CRP,conditional,Unknown,335,survived
335,19,13,AOD,method,Unknown,8,CRP,conditional,Unknown,336,survived
336,20,13,AOD,method,Unknown,9,CRP,method,Unknown,337,survived
337,21,13,AOD,method,Unknown,10,CRP,method,Unknown,338,survived
338,21,13,AOD,method,Unknown,10,CRP,method,Unknown,339,survived
339,20,13,AOD,method,Unknown,9,CRP,method,Unknown,340,survived
340,20,13,AOD,method,Unknown,9,CRP,method,Unknown,341,survived
341,20,13,AOD,method,Unknown,9,CRP,method,Unknown,342,survived
342,20,13,AOD,method,Unknown,9,CRP,method,Unknown,343,survived
343,18,13,AOD,method,Unknown,7,CRP,method,Unknown,344,survived
344,18,13,AOD,method,Unknown,7,CRP,method,Unknown,345,survived
345,19,13,AOD,method,Unknown,8,CRP,assignment,Unknown,346,survived
346,19,13,AOD,method,Unknown,8,CRP,assignment,Unknown,347,survived
347,19,13,AOD,method,Unknown,8,CRP,assignment,Unknown,348,survived
348,19,13,AOD,method,Unknown,8,CRP,assignment,Unknown,349,survived
349,20,13,AOD,method,Unknown,9,CRP,conditional,Unknown,350,survived
350,20,13,AOD,method,Unknown,9,CRP,conditional,Unknown,351,survived
351,20,13,AOD,method,Unknown,9,CRP,method,Unknown,352,survived
352,20,13,AOD,method,Unknown,9,CRP,method,Unknown,353,survived
353,19,13,AOD,method,Unknown,8,CRP,assignment,Unknown,354,survived
354,19,13,AOD,method,Unknown,8,CRP,assignment,Unknown,355,survived
355,20,13,AOD,method,Unknown,9,CRP,assignment,Unknown,356,survived
356,20,13,AOD,method,Unknown,9,CRP,assignment,Unknown,357,survived
357,18,13,AOD,method,Unknown,7,CRP,conditional,Unknown,358,survived
358,18,13,AOD,method,Unknown,7,CRP,conditional,Unknown,359,survived
359,20,13,AOD,method,Unknown,9,CRP,method,Unknown,360,survived
360,20,13,AOD,method,Unknown,9,CRP,method,Unknown,361,survived
361,20,13,AOD,method,Unknown,9,CRP,method,Unknown,362,survived
362,20,13,AOD,method,Unknown,9,CRP,method,Unknown,363,survived
363,15,13,AOD,method,Unknown,4,CRP,unknow,Unknown,364,survived
364,15,13,AOD,method,Unknown,4,CRP,unknow,Unknown,365,survived
365,15,13,AOD,method,Unknown,4,CRP,unknow,Unknown,366,survived
366,15,13,AOD,method,Unknown,4,CRP,unknow,Unknown,367,survived
367,16,13,AOD,method,Unknown,5,EHD,unknow,Unknown,368,survived
368,17,13,AOD,method,Unknown,6,EHD,unknow,Unknown,369,survived
369,16,13,AOD,method,Unknown,5,EHD,unknow,Unknown,370,survived
370,16,13,AOD,method,Unknown,5,EXS,unknow,Unknown,371,survived
371,17,13,AOD,method,Unknown,6,EXS,unknow,Unknown,372,survived
372,17,13,AOD,method,Unknown,6,LCR,conditional,bool,373,survived
373,17,13,AOD,method,Unknown,6,LCR,assignment,bool,374,survived
374,18,13,AOD,method,Unknown,7,LCR,assignment,bool,375,survived
375,17,13,AOD,method,Unknown,6,LCR,assignment,bool,376,survived
376,17,13,AOD,method,Unknown,6,LCR,assignment,bool,377,survived
377,17,13,AOD,method,Unknown,6,LCR,assignment,bool,378,survived
378,18,13,AOD,method,Unknown,7,LCR,assignment,bool,379,survived
379,17,13,AOD,method,Unknown,6,ROR,conditional,bool,380,survived
380,18,13,AOD,method,Unknown,7,ROR,conditional,bool,381,survived
381,18,13,AOD,method,Unknown,7,ROR,conditional,bool,382,survived
383,13,13,AOD,method,Unknown,6,ROR,conditional,bool,384,survived
384,8,13,AOD,method,Unknown,9,ROR,conditional,bool,385,survived
385,15,13,AOD,method,Unknown,6,ROR,conditional,bool,386,survived
386,17,13,AOD,method,Unknown,6,ROR,conditional,bool,387,survived
387,19,13,AOD,method,Unknown,8,ROR,conditional,bool,388,survived
388,20,13,AOD,method,Unknown,9,ROR,conditional,bool,389,survived
389,17,13,AOD,method,Unknown,6,ROR,conditional,bool,390,survived
390,19,13,AOD,method,Unknown,8,ROR,conditional,bool,391,survived
391,20,13,AOD,method,Unknown,9,ROR,conditional,bool,392,survived
392,18,13,AOD,method,Unknown,7,ROR,conditional,bool,393,survived
393,16,13,AOD,method,Unknown,7,SIR,conditional,Unknown,394,survived
400,21,12,AOD,assignment,Unknown,11,AOR,method,Unknown,401,killed
401,18,12,AOD,assignment,Unknown,8,AOR,assignment,Unknown,402,killed
420,17,12,AOD,assignment,Unknown,7,AOR,assignment,Unknown,421,killed
424,22,12,AOD,assignment,Unknown,12,AOR,method,Unknown,425,killed
433,20,12,AOD,assignment,Unknown,10,AOR,assignment,Unknown,434,killed
434,24,12,AOD,assignment,Unknown,14,AOR,method,Unknown,435,killed
436,19,12,AOD,assignment,Unknown,9,AOR,method,Unknown,437,killed
454,13,12,AOD,assignment,Unknown,7,AOR,assignment,Unknown,455,killed
455,14,12,AOD,assignment,Unknown,8,AOR,assignment,Unknown,456,killed
457,9,12,AOD,assignment,Unknown,9,AOR,assignment,Unknown,458,killed
458,4,12,AOD,assignment,Unknown,10,AOR,assignment,Unknown,459,killed
459,11,12,AOD,assignment,Unknown,9,AOR,method,Unknown,460,killed
460,11,12,AOD,assignment,Unknown,9,AOR,method,Unknown,461,killed
461,13,12,AOD,assignment,Unknown,7,AOR,method,Unknown,462,killed
462,14,12,AOD,assignment,Unknown,6,AOR,assignment,Unknown,463,killed
463,15,12,AOD,assignment,Unknown,7,AOR,method,Unknown,464,killed
464,17,12,AOD,assignment,Unknown,9,AOR,method,Unknown,465,killed
465,17,12,AOD,assignment,Unknown,9,AOR,method,Unknown,466,killed
466,17,12,AOD,assignment,Unknown,9,AOR,method,Unknown,467,killed
467,15,12,AOD,assignment,Unknown,7,AOR,return,Unknown,468,killed
468,14,12,AOD,assignment,Unknown,6,AOR,return,Unknown,469,killed
469,13,12,AOD,assignment,Unknown,5,AOR,return,Unknown,470,killed
470,14,12,AOD,assignment,Unknown,6,AOR,return,Unknown,471,killed
471,20,12,AOD,assignment,Unknown,10,AOR,method,Unknown,472,killed
472,19,12,AOD,assignment,Unknown,9,AOR,method,Unknown,473,killed
473,19,12,AOD,assignment,Unknown,9,AOR,method,Unknown,474,killed
474,18,12,AOD,assignment,Unknown,8,AOR,assignment,Unknown,475,killed
475,19,12,AOD,assignment,Unknown,9,AOR,assignment,Unknown,476,killed
476,19,12,AOD,assignment,Unknown,9,AOR,method,Unknown,477,killed
477,19,12,AOD,assignment,Unknown,9,AOR,method,Unknown,478,killed
478,17,12,AOD,assignment,Unknown,7,ASR,assignment,Unknown,479,killed
479,17,12,AOD,assignment,Unknown,7,ASR,assignment,Unknown,480,killed
480,17,12,AOD,assignment,Unknown,7,ASR,assignment,Unknown,481,killed
481,13,12,AOD,assignment,Unknown,7,ASR,assignment,Unknown,482,killed
482,13,12,AOD,assignment,Unknown,7,ASR,assignment,Unknown,483,killed
483,15,12,AOD,assignment,Unknown,5,BCR,loop,Unknown,484,killed
484,16,12,AOD,assignment,Unknown,6,BCR,loop,Unknown,485,killed
485,15,12,AOD,assignment,Unknown,5,BCR,loop,Unknown,486,killed
486,10,12,AOD,assignment,Unknown,6,BCR,loop,Unknown,487,killed
487,17,12,AOD,assignment,Unknown,7,COD,conditional,bool,488,survived
488,13,12,AOD,assignment,Unknown,3,COI,conditional,bool,489,killed
489,13,12,AOD,assignment,Unknown,3,COI,conditional,bool,490,killed
490,13,12,AOD,assignment,Unknown,3,COI,conditional,bool,491,killed
491,13,12,AOD,assignment,Unknown,3,COI,conditional,bool,492,killed
492,15,12,AOD,assignment,Unknown,5,COI,conditional,bool,493,killed
493,13,12,AOD,assignment,Unknown,3,COI,conditional,bool,494,killed
494,15,12,AOD,assignment,Unknown,5,COI,conditional,bool,495,killed
495,13,12,AOD,assignment,Unknown,3,COI,conditional,bool,496,survived
496,15,12,AOD,assignment,Unknown,5,COI,conditional,bool,497,survived
497,14,12,AOD,assignment,Unknown,4,COI,conditional,bool,498,survived
498,15,12,AOD,assignment,Unknown,5,COI,conditional,bool,499,survived
499,17,12,AOD,assignment,Unknown,7,COI,conditional,bool,500,survived
500,15,12,AOD,assignment,Unknown,5,COI,conditional,bool,501,killed
501,14,12,AOD,assignment,Unknown,4,COI,conditional,bool,502,survived
502,14,12,AOD,assignment,Unknown,4,COI,conditional,bool,503,survived
503,15,12,AOD,assignment,Unknown,5,COI,conditional,bool,504,survived
504,16,12,AOD,assignment,Unknown,6,COI,conditional,bool,505,killed
506,13,12,AOD,assignment,Unknown,3,COI,conditional,bool,507,killed
507,14,12,AOD,assignment,Unknown,4,COI,conditional,bool,508,killed
508,14,12,AOD,assignment,Unknown,4,COI,conditional,bool,509,killed
509,14,12,AOD,assignment,Unknown,4,COI,conditional,bool,510,killed
510,16,12,AOD,assignment,Unknown,6,COI,conditional,bool,511,killed
511,18,12,AOD,assignment,Unknown,8,COI,conditional,bool,512,killed
512,15,12,AOD,assignment,Unknown,5,COI,conditional,bool,513,killed
513,17,12,AOD,assignment,Unknown,7,COI,conditional,bool,514,killed
514,15,12,AOD,assignment,Unknown,5,COI,conditional,bool,515,killed
515,16,12,AOD,assignment,Unknown,6,COI,conditional,bool,516,killed
516,18,12,AOD,assignment,Unknown,8,COI,conditional,bool,517,killed
517,17,12,AOD,assignment,Unknown,7,COI,conditional,bool,518,killed
518,14,12,AOD,assignment,Unknown,4,COI,conditional,bool,519,killed
519,11,12,AOD,assignment,Unknown,3,COI,conditional,bool,520,killed
520,10,12,AOD,assignment,Unknown,4,COI,conditional,bool,521,killed
521,10,12,AOD,assignment,Unknown,4,COI,conditional,bool,522,killed
522,9,12,AOD,assignment,Unknown,5,COI,conditional,bool,523,survived
523,11,12,AOD,assignment,Unknown,7,COI,conditional,bool,524,survived
524,14,12,AOD,assignment,Unknown,4,COI,conditional,bool,525,killed
525,14,12,AOD,assignment,Unknown,4,COI,conditional,bool,526,killed
526,15,12,AOD,assignment,Unknown,5,COI,conditional,bool,527,killed
527,14,12,AOD,assignment,Unknown,4,COI,conditional,bool,528,killed
528,15,12,AOD,assignment,Unknown,5,COI,conditional,bool,529,killed
529,14,12,AOD,assignment,Unknown,4,CRP,return,Unknown,530,killed
530,14,12,AOD,assignment,Unknown,4,CRP,return,Unknown,531,killed
531,17,12,AOD,assignment,Unknown,7,CRP,return,Unknown,532,killed
532,17,12,AOD,assignment,Unknown,7,CRP,return,Unknown,533,killed
533,16,12,AOD,assignment,Unknown,6,CRP,return,Unknown,534,killed
534,16,12,AOD,assignment,Unknown,6,CRP,return,Unknown,535,killed
535,15,12,AOD,assignment,Unknown,5,CRP,return,Unknown,536,killed
536,17,12,AOD,assignment,Unknown,7,CRP,return,Unknown,537,killed
537,17,12,AOD,assignment,Unknown,7,CRP,return,Unknown,538,killed
538,16,12,AOD,assignment,Unknown,6,CRP,return,Unknown,539,killed
539,16,12,AOD,assignment,Unknown,6,CRP,return,Unknown,540,killed
540,15,12,AOD,assignment,Unknown,5,CRP,return,Unknown,541,killed
541,17,12,AOD,assignment,Unknown,7,CRP,return,Unknown,542,killed
542,17,12,AOD,assignment,Unknown,7,CRP,return,Unknown,543,killed
543,16,12,AOD,assignment,Unknown,6,CRP,return,Unknown,544,killed
544,16,12,AOD,assignment,Unknown,6,CRP,return,Unknown,545,killed
545,15,12,AOD,assignment,Unknown,5,CRP,return,Unknown,546,killed
546,16,12,AOD,assignment,Unknown,6,CRP,return,Unknown,547,killed
547,16,12,AOD,assignment,Unknown,6,CRP,return,Unknown,548,killed
548,16,12,AOD,assignment,Unknown,6,CRP,return,Unknown,549,killed
549,16,12,AOD,assignment,Unknown,6,CRP,return,Unknown,550,killed
550,15,12,AOD,assignment,Unknown,5,CRP,conditional,Unknown,551,survived
551,15,12,AOD,assignment,Unknown,5,CRP,conditional,Unknown,552,survived
