distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
12,9,AOD,conditional,Unknown,11,AOD,method,Unknown,1,killed
13,9,AOD,conditional,Unknown,12,AOD,method,Unknown,2,killed
13,9,AOD,conditional,Unknown,8,AOD,conditional,Unknown,3,killed
13,9,AOD,conditional,Unknown,8,AOD,assignment,Unknown,4,killed
12,9,AOD,conditional,Unknown,5,AOR,return,Unknown,5,timeout
17,9,AOD,conditional,Unknown,10,AOR,method,Unknown,6,timeout
17,9,AOD,conditional,Unknown,10,AOR,method,Unknown,7,killed
17,9,AOD,conditional,Unknown,10,AOR,method,Unknown,8,killed
13,9,AOD,conditional,Unknown,12,AOR,method,Unknown,9,killed
10,9,AOD,conditional,Unknown,9,AOR,method,Unknown,10,killed
14,9,AOD,conditional,Unknown,13,AOR,method,Unknown,11,killed
9,9,AOD,conditional,Unknown,8,AOR,method,Unknown,12,killed
10,9,AOD,conditional,Unknown,9,AOR,method,Unknown,13,killed
10,9,AOD,conditional,Unknown,9,AOR,method,Unknown,14,timeout
14,9,AOD,conditional,Unknown,9,AOR,conditional,Unknown,15,killed
14,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,16,killed
15,9,AOD,conditional,Unknown,10,AOR,method,Unknown,17,killed
14,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,18,killed
17,9,AOD,conditional,Unknown,10,AOR,conditional,Unknown,19,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,20,killed
18,9,AOD,conditional,Unknown,11,AOR,conditional,Unknown,21,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,22,killed
16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,23,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,24,timeout
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,25,timeout
16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,26,timeout
16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,27,timeout
18,9,AOD,conditional,Unknown,11,AOR,conditional,Unknown,28,killed
19,9,AOD,conditional,Unknown,12,AOR,conditional,Unknown,29,killed
21,9,AOD,conditional,Unknown,14,AOR,conditional,Unknown,30,killed
21,9,AOD,conditional,Unknown,14,AOR,conditional,Unknown,31,killed
18,9,AOD,conditional,Unknown,11,AOR,assignment,Unknown,32,timeout
18,9,AOD,conditional,Unknown,11,AOR,assignment,Unknown,33,timeout
20,9,AOD,conditional,Unknown,13,AOR,conditional,Unknown,34,killed
22,9,AOD,conditional,Unknown,15,AOR,method,Unknown,35,killed
22,9,AOD,conditional,Unknown,15,AOR,method,Unknown,36,killed
22,9,AOD,conditional,Unknown,15,AOR,method,Unknown,37,killed
22,9,AOD,conditional,Unknown,15,AOR,method,Unknown,38,killed
19,9,AOD,conditional,Unknown,12,AOR,assignment,Unknown,39,timeout
25,9,AOD,conditional,Unknown,18,AOR,method,Unknown,40,killed
25,9,AOD,conditional,Unknown,18,AOR,method,Unknown,41,killed
19,9,AOD,conditional,Unknown,12,AOR,assignment,Unknown,42,timeout
19,9,AOD,conditional,Unknown,12,AOR,assignment,Unknown,43,killed
19,9,AOD,conditional,Unknown,12,AOR,assignment,Unknown,44,killed
15,9,AOD,conditional,Unknown,8,AOR,method,Unknown,45,timeout
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,46,killed
16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,47,killed
16,9,AOD,conditional,Unknown,9,AOR,loop,Unknown,48,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,49,timeout
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,50,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,51,killed
13,9,AOD,conditional,Unknown,6,AOR,assignment,Unknown,52,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,53,killed
17,9,AOD,conditional,Unknown,10,AOR,method,Unknown,54,killed
10,9,AOD,conditional,Unknown,5,BCR,loop,Unknown,55,timeout
12,9,AOD,conditional,Unknown,5,BCR,loop,Unknown,56,timeout
15,9,AOD,conditional,Unknown,8,BCR,loop,Unknown,57,killed
14,9,AOD,conditional,Unknown,7,BCR,loop,Unknown,58,killed
12,9,AOD,conditional,Unknown,5,COD,return,bool,59,killed
10,9,AOD,conditional,Unknown,5,COD,conditional,bool,60,killed
12,9,AOD,conditional,Unknown,5,COD,conditional,bool,61,killed
16,9,AOD,conditional,Unknown,9,COD,conditional,bool,62,killed
12,9,AOD,conditional,Unknown,5,COD,conditional,bool,63,killed
11,9,AOD,conditional,Unknown,4,COD,conditional,bool,64,killed
10,9,AOD,conditional,Unknown,3,COI,conditional,bool,65,killed
12,9,AOD,conditional,Unknown,5,COI,conditional,bool,66,killed
10,9,AOD,conditional,Unknown,3,COI,conditional,bool,67,killed
8,9,AOD,conditional,Unknown,3,COI,conditional,bool,68,timeout
4,9,AOD,conditional,Unknown,7,COI,conditional,bool,69,killed
6,9,AOD,conditional,Unknown,5,COI,conditional,bool,70,killed
8,9,AOD,conditional,Unknown,3,COI,conditional,bool,71,killed
9,9,AOD,conditional,Unknown,4,COI,conditional,bool,72,killed
9,9,AOD,conditional,Unknown,4,COI,conditional,bool,73,killed
10,9,AOD,conditional,Unknown,5,COI,conditional,bool,74,killed
10,9,AOD,conditional,Unknown,5,COI,conditional,bool,75,killed
9,9,AOD,conditional,Unknown,4,COI,conditional,bool,76,timeout
9,9,AOD,conditional,Unknown,4,COI,conditional,bool,77,timeout
8,9,AOD,conditional,Unknown,3,COI,conditional,bool,78,killed
10,9,AOD,conditional,Unknown,3,COI,conditional,bool,79,timeout
10,9,AOD,conditional,Unknown,3,COI,conditional,bool,80,timeout
10,9,AOD,conditional,Unknown,3,COI,conditional,bool,81,killed
11,9,AOD,conditional,Unknown,4,COI,conditional,bool,82,killed
11,9,AOD,conditional,Unknown,4,COI,conditional,bool,83,killed
12,9,AOD,conditional,Unknown,5,COI,conditional,bool,84,timeout
15,9,AOD,conditional,Unknown,8,COI,conditional,bool,85,killed
11,9,AOD,conditional,Unknown,4,COI,conditional,bool,86,killed
12,9,AOD,conditional,Unknown,5,COI,conditional,bool,87,killed
13,9,AOD,conditional,Unknown,6,COI,conditional,bool,88,killed
14,9,AOD,conditional,Unknown,7,COI,conditional,bool,89,killed
15,9,AOD,conditional,Unknown,8,COI,conditional,bool,90,killed
16,9,AOD,conditional,Unknown,9,COI,conditional,bool,91,killed
11,9,AOD,conditional,Unknown,4,COI,conditional,bool,92,killed
10,9,AOD,conditional,Unknown,3,COI,conditional,bool,93,killed
10,9,AOD,conditional,Unknown,3,COI,conditional,bool,94,timeout
11,9,AOD,conditional,Unknown,4,COI,conditional,bool,95,killed
12,9,AOD,conditional,Unknown,5,COI,conditional,bool,96,killed
13,9,AOD,conditional,Unknown,6,COI,conditional,bool,97,killed
11,9,AOD,conditional,Unknown,4,COI,conditional,bool,98,killed
11,9,AOD,conditional,Unknown,4,COI,conditional,bool,99,killed
10,9,AOD,conditional,Unknown,3,COI,conditional,bool,100,killed
10,9,AOD,conditional,Unknown,3,COI,conditional,bool,101,killed
11,9,AOD,conditional,Unknown,4,COI,conditional,bool,102,killed
12,9,AOD,conditional,Unknown,5,COI,conditional,bool,103,killed
12,9,AOD,conditional,Unknown,5,COI,conditional,bool,104,killed
10,9,AOD,conditional,Unknown,3,COI,conditional,bool,105,killed
9,9,AOD,conditional,Unknown,2,COI,conditional,bool,106,incompetent
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,107,killed
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,108,killed
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,109,killed
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,110,killed
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,111,killed
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,112,killed
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,113,killed
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,114,killed
10,9,AOD,conditional,Unknown,3,CRP,assignment,Unknown,115,killed
13,9,AOD,conditional,Unknown,6,CRP,conditional,Unknown,116,killed
17,9,AOD,conditional,Unknown,10,CRP,method,Unknown,117,killed
17,9,AOD,conditional,Unknown,10,CRP,method,Unknown,118,killed
13,9,AOD,conditional,Unknown,12,CRP,method,Unknown,119,killed
14,9,AOD,conditional,Unknown,13,CRP,method,Unknown,120,killed
9,9,AOD,conditional,Unknown,4,CRP,conditional,Unknown,121,killed
14,9,AOD,conditional,Unknown,9,CRP,conditional,Unknown,122,killed
14,9,AOD,conditional,Unknown,9,CRP,assignment,Unknown,123,killed
15,9,AOD,conditional,Unknown,10,CRP,method,Unknown,124,killed
14,9,AOD,conditional,Unknown,9,CRP,assignment,Unknown,125,killed
11,9,AOD,conditional,Unknown,4,CRP,conditional,Unknown,126,killed
13,9,AOD,conditional,Unknown,6,CRP,assignment,Unknown,127,killed
14,9,AOD,conditional,Unknown,7,CRP,conditional,Unknown,128,killed
17,9,AOD,conditional,Unknown,10,CRP,conditional,Unknown,129,killed
13,9,AOD,conditional,Unknown,6,CRP,assignment,Unknown,130,killed
14,9,AOD,conditional,Unknown,7,CRP,assignment,Unknown,131,killed
15,9,AOD,conditional,Unknown,8,CRP,conditional,Unknown,132,killed
18,9,AOD,conditional,Unknown,11,CRP,conditional,Unknown,133,killed
15,9,AOD,conditional,Unknown,8,CRP,assignment,Unknown,134,killed
13,9,AOD,conditional,Unknown,6,CRP,assignment,Unknown,135,killed
16,9,AOD,conditional,Unknown,9,CRP,assignment,Unknown,136,killed
15,9,AOD,conditional,Unknown,8,CRP,assignment,Unknown,137,killed
16,9,AOD,conditional,Unknown,9,CRP,assignment,Unknown,138,killed
18,9,AOD,conditional,Unknown,11,CRP,conditional,Unknown,139,killed
16,9,AOD,conditional,Unknown,9,CRP,assignment,Unknown,140,killed
19,9,AOD,conditional,Unknown,12,CRP,conditional,Unknown,141,killed
21,9,AOD,conditional,Unknown,14,CRP,conditional,Unknown,142,killed
21,9,AOD,conditional,Unknown,14,CRP,conditional,Unknown,143,killed
18,9,AOD,conditional,Unknown,11,CRP,assignment,Unknown,144,killed
20,9,AOD,conditional,Unknown,13,CRP,conditional,Unknown,145,killed
22,9,AOD,conditional,Unknown,15,CRP,method,Unknown,146,killed
22,9,AOD,conditional,Unknown,15,CRP,method,Unknown,147,killed
22,9,AOD,conditional,Unknown,15,CRP,method,Unknown,148,killed
22,9,AOD,conditional,Unknown,15,CRP,method,Unknown,149,killed
25,9,AOD,conditional,Unknown,18,CRP,method,Unknown,150,killed
25,9,AOD,conditional,Unknown,18,CRP,method,Unknown,151,killed
19,9,AOD,conditional,Unknown,12,CRP,assignment,Unknown,152,killed
19,9,AOD,conditional,Unknown,12,CRP,assignment,Unknown,153,killed
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,154,killed
14,9,AOD,conditional,Unknown,7,CRP,method,Unknown,155,timeout
14,9,AOD,conditional,Unknown,7,CRP,method,Unknown,156,timeout
16,9,AOD,conditional,Unknown,9,CRP,method,Unknown,157,killed
16,9,AOD,conditional,Unknown,9,CRP,method,Unknown,158,killed
15,9,AOD,conditional,Unknown,8,CRP,assignment,Unknown,159,killed
16,9,AOD,conditional,Unknown,9,CRP,assignment,Unknown,160,killed
16,9,AOD,conditional,Unknown,9,CRP,loop,Unknown,161,killed
16,9,AOD,conditional,Unknown,9,CRP,loop,Unknown,162,killed
14,9,AOD,conditional,Unknown,7,CRP,assignment,Unknown,163,killed
15,9,AOD,conditional,Unknown,8,CRP,method,Unknown,164,killed
13,9,AOD,conditional,Unknown,6,CRP,method,Unknown,165,killed
13,9,AOD,conditional,Unknown,6,CRP,method,Unknown,166,killed
14,9,AOD,conditional,Unknown,7,CRP,method,Unknown,167,killed
14,9,AOD,conditional,Unknown,7,CRP,method,Unknown,168,killed
14,9,AOD,conditional,Unknown,7,CRP,method,Unknown,169,killed
14,9,AOD,conditional,Unknown,7,CRP,method,Unknown,170,killed
14,9,AOD,conditional,Unknown,7,CRP,method,Unknown,171,killed
14,9,AOD,conditional,Unknown,7,CRP,method,Unknown,172,killed
14,9,AOD,conditional,Unknown,7,CRP,method,Unknown,173,killed
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,174,killed
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,175,killed
13,9,AOD,conditional,Unknown,6,CRP,conditional,Unknown,176,killed
13,9,AOD,conditional,Unknown,6,CRP,conditional,Unknown,177,killed
13,9,AOD,conditional,Unknown,6,CRP,assignment,Unknown,178,killed
13,9,AOD,conditional,Unknown,6,CRP,conditional,Unknown,179,killed
13,9,AOD,conditional,Unknown,6,CRP,conditional,Unknown,180,killed
13,9,AOD,conditional,Unknown,6,CRP,assignment,Unknown,181,killed
13,9,AOD,conditional,Unknown,6,CRP,method,Unknown,182,killed
13,9,AOD,conditional,Unknown,6,CRP,method,Unknown,183,killed
13,9,AOD,conditional,Unknown,6,CRP,method,Unknown,184,killed
13,9,AOD,conditional,Unknown,6,CRP,assignment,Unknown,185,killed
13,9,AOD,conditional,Unknown,6,CRP,assignment,Unknown,186,killed
11,9,AOD,conditional,Unknown,4,CRP,assignment,Unknown,187,killed
13,9,AOD,conditional,Unknown,6,CRP,conditional,Unknown,188,killed
13,9,AOD,conditional,Unknown,6,CRP,conditional,Unknown,189,killed
15,9,AOD,conditional,Unknown,8,CRP,method,Unknown,190,killed
15,9,AOD,conditional,Unknown,8,CRP,method,Unknown,191,killed
17,9,AOD,conditional,Unknown,10,CRP,method,Unknown,192,killed
17,9,AOD,conditional,Unknown,10,CRP,method,Unknown,193,killed
15,9,AOD,conditional,Unknown,8,CRP,assignment,Unknown,194,killed
14,9,AOD,conditional,Unknown,7,CRP,conditional,Unknown,195,killed
14,9,AOD,conditional,Unknown,7,CRP,conditional,Unknown,196,killed
11,9,AOD,conditional,Unknown,4,CRP,conditional,Unknown,197,killed
11,9,AOD,conditional,Unknown,4,CRP,conditional,Unknown,198,killed
10,9,AOD,conditional,Unknown,3,EHD,unknow,Unknown,199,killed
11,9,AOD,conditional,Unknown,4,EHD,unknow,Unknown,200,killed
13,9,AOD,conditional,Unknown,6,EHD,loop,Unknown,201,killed
10,9,AOD,conditional,Unknown,3,EXS,unknow,Unknown,202,killed
11,9,AOD,conditional,Unknown,4,EXS,unknow,Unknown,203,killed
13,9,AOD,conditional,Unknown,6,EXS,loop,Unknown,204,killed
12,9,AOD,conditional,Unknown,5,LCR,return,bool,205,killed
12,9,AOD,conditional,Unknown,5,LCR,unknow,bool,206,killed
5,9,AOD,conditional,Unknown,6,LCR,conditional,bool,207,killed
12,9,AOD,conditional,Unknown,7,LCR,conditional,bool,208,killed
13,9,AOD,conditional,Unknown,6,LCR,conditional,bool,209,killed
14,9,AOD,conditional,Unknown,7,LCR,conditional,bool,210,killed
14,9,AOD,conditional,Unknown,7,LCR,conditional,bool,211,killed
16,9,AOD,conditional,Unknown,9,LCR,conditional,bool,212,killed
17,9,AOD,conditional,Unknown,10,LCR,conditional,bool,213,killed
18,9,AOD,conditional,Unknown,11,LCR,conditional,bool,214,killed
12,9,AOD,conditional,Unknown,5,LCR,return,bool,215,killed
12,9,AOD,conditional,Unknown,5,LCR,conditional,bool,216,killed
12,9,AOD,conditional,Unknown,5,ROR,conditional,bool,217,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,218,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,219,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,220,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,221,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,222,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,223,killed
8,9,AOD,conditional,Unknown,7,ROR,conditional,bool,224,killed
11,9,AOD,conditional,Unknown,6,ROR,conditional,bool,225,killed
13,9,AOD,conditional,Unknown,8,ROR,conditional,bool,226,killed
11,9,AOD,conditional,Unknown,6,ROR,conditional,bool,227,timeout
11,9,AOD,conditional,Unknown,6,ROR,conditional,bool,228,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,229,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,230,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,231,killed
15,9,AOD,conditional,Unknown,8,ROR,conditional,bool,232,killed
15,9,AOD,conditional,Unknown,8,ROR,conditional,bool,233,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,234,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,235,killed
15,9,AOD,conditional,Unknown,8,ROR,conditional,bool,236,killed
15,9,AOD,conditional,Unknown,8,ROR,conditional,bool,237,killed
17,9,AOD,conditional,Unknown,10,ROR,conditional,bool,238,killed
18,9,AOD,conditional,Unknown,11,ROR,conditional,bool,239,killed
18,9,AOD,conditional,Unknown,11,ROR,conditional,bool,240,killed
18,9,AOD,conditional,Unknown,11,ROR,conditional,bool,241,killed
19,9,AOD,conditional,Unknown,12,ROR,conditional,bool,242,killed
19,9,AOD,conditional,Unknown,12,ROR,conditional,bool,243,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,244,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,245,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,246,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,247,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,248,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,249,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,250,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,251,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,252,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,253,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,254,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,255,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,256,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,257,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,258,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,259,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,260,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,261,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,262,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,263,killed
15,9,AOD,conditional,Unknown,8,ROR,conditional,bool,264,killed
15,9,AOD,conditional,Unknown,8,ROR,conditional,bool,265,killed
15,9,AOD,conditional,Unknown,8,ROR,conditional,bool,266,killed
15,9,AOD,conditional,Unknown,8,ROR,conditional,bool,267,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,268,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,269,killed
13,9,AOD,conditional,Unknown,6,ROR,conditional,bool,270,killed
14,9,AOD,conditional,Unknown,7,ROR,conditional,bool,271,killed
11,9,AOD,conditional,Unknown,4,ROR,conditional,bool,272,incompetent
11,9,AOD,conditional,Unknown,10,SIR,method,Unknown,273,killed
12,9,AOD,conditional,Unknown,11,SIR,method,Unknown,274,killed
12,9,AOD,conditional,Unknown,7,SIR,conditional,Unknown,275,killed
12,9,AOD,conditional,Unknown,7,SIR,assignment,Unknown,276,killed
13,9,AOD,conditional,Unknown,8,SIR,method,Unknown,277,killed
12,9,AOD,conditional,Unknown,7,SIR,assignment,Unknown,278,killed
15,9,AOD,conditional,Unknown,8,SIR,conditional,Unknown,279,killed
15,9,AOD,conditional,Unknown,8,SIR,conditional,Unknown,280,killed
16,9,AOD,conditional,Unknown,9,SIR,conditional,Unknown,281,killed
16,9,AOD,conditional,Unknown,9,SIR,conditional,Unknown,282,killed
14,9,AOD,conditional,Unknown,7,SIR,assignment,Unknown,283,killed
14,9,AOD,conditional,Unknown,7,SIR,assignment,Unknown,284,killed
19,9,AOD,conditional,Unknown,12,SIR,conditional,Unknown,285,killed
19,9,AOD,conditional,Unknown,12,SIR,conditional,Unknown,286,killed
20,9,AOD,conditional,Unknown,13,SIR,method,Unknown,287,killed
20,9,AOD,conditional,Unknown,13,SIR,method,Unknown,288,killed
20,9,AOD,conditional,Unknown,13,SIR,method,Unknown,289,killed
20,9,AOD,conditional,Unknown,13,SIR,method,Unknown,290,killed
23,9,AOD,conditional,Unknown,16,SIR,method,Unknown,291,killed
23,9,AOD,conditional,Unknown,16,SIR,method,Unknown,292,killed
14,9,AOD,conditional,Unknown,7,SIR,method,Unknown,293,killed
7,11,AOD,method,Unknown,12,AOD,method,Unknown,294,killed
15,11,AOD,method,Unknown,8,AOD,conditional,Unknown,295,killed
15,11,AOD,method,Unknown,8,AOD,assignment,Unknown,296,killed
14,11,AOD,method,Unknown,5,AOR,return,Unknown,297,timeout
19,11,AOD,method,Unknown,10,AOR,method,Unknown,298,timeout
19,11,AOD,method,Unknown,10,AOR,method,Unknown,299,killed
19,11,AOD,method,Unknown,10,AOR,method,Unknown,300,killed
13,11,AOD,method,Unknown,10,AOR,conditional,Unknown,301,killed
4,11,AOD,method,Unknown,9,AOR,method,Unknown,302,timeout
8,11,AOD,method,Unknown,13,AOR,method,Unknown,303,killed
5,11,AOD,method,Unknown,8,AOR,method,Unknown,304,timeout
12,11,AOD,method,Unknown,9,AOR,method,Unknown,305,killed
12,11,AOD,method,Unknown,9,AOR,method,Unknown,306,timeout
16,11,AOD,method,Unknown,9,AOR,conditional,Unknown,307,killed
16,11,AOD,method,Unknown,9,AOR,assignment,Unknown,308,killed
17,11,AOD,method,Unknown,10,AOR,method,Unknown,309,killed
16,11,AOD,method,Unknown,9,AOR,assignment,Unknown,310,killed
19,11,AOD,method,Unknown,10,AOR,conditional,Unknown,311,killed
16,11,AOD,method,Unknown,7,AOR,assignment,Unknown,312,killed
20,11,AOD,method,Unknown,11,AOR,conditional,Unknown,313,killed
17,11,AOD,method,Unknown,8,AOR,assignment,Unknown,314,killed
18,11,AOD,method,Unknown,9,AOR,assignment,Unknown,315,killed
17,11,AOD,method,Unknown,8,AOR,assignment,Unknown,316,timeout
17,11,AOD,method,Unknown,8,AOR,assignment,Unknown,317,timeout
18,11,AOD,method,Unknown,9,AOR,assignment,Unknown,318,timeout
18,11,AOD,method,Unknown,9,AOR,assignment,Unknown,319,timeout
20,11,AOD,method,Unknown,11,AOR,conditional,Unknown,320,killed
21,11,AOD,method,Unknown,12,AOR,conditional,Unknown,321,killed
23,11,AOD,method,Unknown,14,AOR,conditional,Unknown,322,killed
23,11,AOD,method,Unknown,14,AOR,conditional,Unknown,323,killed
20,11,AOD,method,Unknown,11,AOR,assignment,Unknown,324,timeout
20,11,AOD,method,Unknown,11,AOR,assignment,Unknown,325,timeout
22,11,AOD,method,Unknown,13,AOR,conditional,Unknown,326,killed
24,11,AOD,method,Unknown,15,AOR,method,Unknown,327,killed
24,11,AOD,method,Unknown,15,AOR,method,Unknown,328,killed
24,11,AOD,method,Unknown,15,AOR,method,Unknown,329,killed
24,11,AOD,method,Unknown,15,AOR,method,Unknown,330,killed
21,11,AOD,method,Unknown,12,AOR,assignment,Unknown,331,timeout
27,11,AOD,method,Unknown,18,AOR,method,Unknown,332,killed
27,11,AOD,method,Unknown,18,AOR,method,Unknown,333,killed
21,11,AOD,method,Unknown,12,AOR,assignment,Unknown,334,timeout
21,11,AOD,method,Unknown,12,AOR,assignment,Unknown,335,killed
21,11,AOD,method,Unknown,12,AOR,assignment,Unknown,336,killed
17,11,AOD,method,Unknown,8,AOR,method,Unknown,337,timeout
17,11,AOD,method,Unknown,8,AOR,assignment,Unknown,338,killed
18,11,AOD,method,Unknown,9,AOR,assignment,Unknown,339,killed
18,11,AOD,method,Unknown,9,AOR,loop,Unknown,340,killed
16,11,AOD,method,Unknown,7,AOR,assignment,Unknown,341,timeout
16,11,AOD,method,Unknown,7,AOR,assignment,Unknown,342,killed
16,11,AOD,method,Unknown,7,AOR,assignment,Unknown,343,killed
15,11,AOD,method,Unknown,6,AOR,assignment,Unknown,344,killed
16,11,AOD,method,Unknown,7,AOR,assignment,Unknown,345,killed
19,11,AOD,method,Unknown,10,AOR,method,Unknown,346,killed
12,11,AOD,method,Unknown,5,BCR,loop,Unknown,347,timeout
14,11,AOD,method,Unknown,5,BCR,loop,Unknown,348,timeout
17,11,AOD,method,Unknown,8,BCR,loop,Unknown,349,killed
16,11,AOD,method,Unknown,7,BCR,loop,Unknown,350,killed
14,11,AOD,method,Unknown,5,COD,return,bool,351,killed
12,11,AOD,method,Unknown,5,COD,conditional,bool,352,killed
14,11,AOD,method,Unknown,5,COD,conditional,bool,353,killed
18,11,AOD,method,Unknown,9,COD,conditional,bool,354,killed
14,11,AOD,method,Unknown,5,COD,conditional,bool,355,killed
13,11,AOD,method,Unknown,4,COD,conditional,bool,356,killed
12,11,AOD,method,Unknown,3,COI,conditional,bool,357,killed
14,11,AOD,method,Unknown,5,COI,conditional,bool,358,killed
12,11,AOD,method,Unknown,3,COI,conditional,bool,359,killed
10,11,AOD,method,Unknown,3,COI,conditional,bool,360,timeout
10,11,AOD,method,Unknown,7,COI,conditional,bool,361,killed
8,11,AOD,method,Unknown,5,COI,conditional,bool,362,killed
10,11,AOD,method,Unknown,3,COI,conditional,bool,363,killed
11,11,AOD,method,Unknown,4,COI,conditional,bool,364,killed
11,11,AOD,method,Unknown,4,COI,conditional,bool,365,killed
12,11,AOD,method,Unknown,5,COI,conditional,bool,366,killed
12,11,AOD,method,Unknown,5,COI,conditional,bool,367,killed
11,11,AOD,method,Unknown,4,COI,conditional,bool,368,timeout
11,11,AOD,method,Unknown,4,COI,conditional,bool,369,timeout
10,11,AOD,method,Unknown,3,COI,conditional,bool,370,killed
12,11,AOD,method,Unknown,3,COI,conditional,bool,371,timeout
12,11,AOD,method,Unknown,3,COI,conditional,bool,372,timeout
12,11,AOD,method,Unknown,3,COI,conditional,bool,373,killed
13,11,AOD,method,Unknown,4,COI,conditional,bool,374,killed
13,11,AOD,method,Unknown,4,COI,conditional,bool,375,killed
14,11,AOD,method,Unknown,5,COI,conditional,bool,376,timeout
17,11,AOD,method,Unknown,8,COI,conditional,bool,377,killed
13,11,AOD,method,Unknown,4,COI,conditional,bool,378,killed
14,11,AOD,method,Unknown,5,COI,conditional,bool,379,killed
15,11,AOD,method,Unknown,6,COI,conditional,bool,380,killed
16,11,AOD,method,Unknown,7,COI,conditional,bool,381,killed
17,11,AOD,method,Unknown,8,COI,conditional,bool,382,killed
18,11,AOD,method,Unknown,9,COI,conditional,bool,383,killed
13,11,AOD,method,Unknown,4,COI,conditional,bool,384,killed
12,11,AOD,method,Unknown,3,COI,conditional,bool,385,killed
12,11,AOD,method,Unknown,3,COI,conditional,bool,386,timeout
13,11,AOD,method,Unknown,4,COI,conditional,bool,387,killed
14,11,AOD,method,Unknown,5,COI,conditional,bool,388,killed
15,11,AOD,method,Unknown,6,COI,conditional,bool,389,killed
13,11,AOD,method,Unknown,4,COI,conditional,bool,390,killed
13,11,AOD,method,Unknown,4,COI,conditional,bool,391,killed
12,11,AOD,method,Unknown,3,COI,conditional,bool,392,killed
12,11,AOD,method,Unknown,3,COI,conditional,bool,393,killed
13,11,AOD,method,Unknown,4,COI,conditional,bool,394,killed
14,11,AOD,method,Unknown,5,COI,conditional,bool,395,killed
