distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
3,5,AOR,assignment,Unknown,4,AOR,assignment,Unknown,1,incompetent
11,5,AOR,assignment,Unknown,8,AOR,method,Unknown,2,incompetent
10,5,AOR,assignment,Unknown,7,AOR,assignment,Unknown,3,incompetent
9,5,AOR,assignment,Unknown,6,AOR,method,Unknown,4,incompetent
9,5,AOR,assignment,Unknown,6,AOR,method,Unknown,5,incompetent
8,5,AOR,assignment,Unknown,5,ASR,assignment,Unknown,6,incompetent
10,5,AOR,assignment,Unknown,7,ASR,assignment,Unknown,7,incompetent
7,5,AOR,assignment,Unknown,4,ASR,assignment,Unknown,8,incompetent
7,5,AOR,assignment,Unknown,4,BCR,loop,Unknown,9,incompetent
8,5,AOR,assignment,Unknown,5,COD,conditional,bool,10,incompetent
7,5,AOR,assignment,Unknown,4,COD,conditional,bool,11,incompetent
9,5,AOR,assignment,Unknown,6,COD,conditional,bool,12,incompetent
10,5,AOR,assignment,Unknown,7,COD,conditional,bool,13,incompetent
6,5,AOR,assignment,Unknown,3,COI,conditional,bool,14,incompetent
6,5,AOR,assignment,Unknown,3,COI,conditional,bool,15,incompetent
6,5,AOR,assignment,Unknown,3,COI,conditional,bool,16,incompetent
6,5,AOR,assignment,Unknown,3,COI,conditional,bool,17,incompetent
7,5,AOR,assignment,Unknown,4,COI,conditional,bool,18,incompetent
8,5,AOR,assignment,Unknown,5,COI,conditional,bool,19,incompetent
8,5,AOR,assignment,Unknown,5,COI,conditional,bool,20,incompetent
7,5,AOR,assignment,Unknown,4,COI,conditional,bool,21,incompetent
9,5,AOR,assignment,Unknown,6,COI,conditional,bool,22,incompetent
8,5,AOR,assignment,Unknown,5,COI,conditional,bool,23,incompetent
9,5,AOR,assignment,Unknown,6,COI,conditional,bool,24,incompetent
8,5,AOR,assignment,Unknown,5,COI,conditional,bool,25,incompetent
6,5,AOR,assignment,Unknown,3,COI,conditional,bool,26,incompetent
6,5,AOR,assignment,Unknown,3,COI,conditional,bool,27,incompetent
6,5,AOR,assignment,Unknown,3,COI,conditional,bool,28,incompetent
3,5,AOR,assignment,Unknown,4,CRP,assignment,Unknown,29,incompetent
3,5,AOR,assignment,Unknown,4,CRP,assignment,Unknown,30,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,31,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,32,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,33,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,34,incompetent
10,5,AOR,assignment,Unknown,7,CRP,method,Unknown,35,incompetent
10,5,AOR,assignment,Unknown,7,CRP,method,Unknown,36,incompetent
10,5,AOR,assignment,Unknown,7,CRP,assignment,Unknown,37,incompetent
10,5,AOR,assignment,Unknown,7,CRP,method,Unknown,38,incompetent
10,5,AOR,assignment,Unknown,7,CRP,method,Unknown,39,incompetent
8,5,AOR,assignment,Unknown,5,CRP,assignment,Unknown,40,incompetent
9,5,AOR,assignment,Unknown,6,CRP,assignment,Unknown,41,incompetent
9,5,AOR,assignment,Unknown,6,CRP,assignment,Unknown,42,incompetent
9,5,AOR,assignment,Unknown,6,CRP,assignment,Unknown,43,incompetent
9,5,AOR,assignment,Unknown,6,CRP,assignment,Unknown,44,incompetent
11,5,AOR,assignment,Unknown,8,CRP,conditional,Unknown,45,incompetent
9,5,AOR,assignment,Unknown,6,CRP,conditional,Unknown,46,incompetent
9,5,AOR,assignment,Unknown,6,CRP,conditional,Unknown,47,incompetent
9,5,AOR,assignment,Unknown,6,CRP,assignment,Unknown,48,incompetent
11,5,AOR,assignment,Unknown,8,CRP,method,Unknown,49,incompetent
11,5,AOR,assignment,Unknown,8,CRP,conditional,Unknown,50,incompetent
11,5,AOR,assignment,Unknown,8,CRP,method,Unknown,51,incompetent
11,5,AOR,assignment,Unknown,8,CRP,method,Unknown,52,incompetent
11,5,AOR,assignment,Unknown,8,CRP,conditional,Unknown,53,incompetent
11,5,AOR,assignment,Unknown,8,CRP,conditional,Unknown,54,incompetent
11,5,AOR,assignment,Unknown,8,CRP,method,Unknown,55,incompetent
11,5,AOR,assignment,Unknown,8,CRP,method,Unknown,56,incompetent
11,5,AOR,assignment,Unknown,8,CRP,assignment,Unknown,57,incompetent
11,5,AOR,assignment,Unknown,8,CRP,assignment,Unknown,58,incompetent
9,5,AOR,assignment,Unknown,6,CRP,assignment,Unknown,59,incompetent
9,5,AOR,assignment,Unknown,6,CRP,assignment,Unknown,60,incompetent
10,5,AOR,assignment,Unknown,7,CRP,conditional,Unknown,61,incompetent
10,5,AOR,assignment,Unknown,7,CRP,conditional,Unknown,62,incompetent
10,5,AOR,assignment,Unknown,7,CRP,conditional,Unknown,63,incompetent
10,5,AOR,assignment,Unknown,7,CRP,conditional,Unknown,64,incompetent
12,5,AOR,assignment,Unknown,9,CRP,conditional,Unknown,65,incompetent
12,5,AOR,assignment,Unknown,9,CRP,conditional,Unknown,66,incompetent
12,5,AOR,assignment,Unknown,9,CRP,method,Unknown,67,incompetent
12,5,AOR,assignment,Unknown,9,CRP,method,Unknown,68,incompetent
11,5,AOR,assignment,Unknown,8,CRP,assignment,Unknown,69,incompetent
11,5,AOR,assignment,Unknown,8,CRP,assignment,Unknown,70,incompetent
11,5,AOR,assignment,Unknown,8,CRP,assignment,Unknown,71,incompetent
11,5,AOR,assignment,Unknown,8,CRP,assignment,Unknown,72,incompetent
12,5,AOR,assignment,Unknown,9,CRP,method,Unknown,73,incompetent
12,5,AOR,assignment,Unknown,9,CRP,method,Unknown,74,incompetent
9,5,AOR,assignment,Unknown,6,CRP,method,Unknown,75,incompetent
10,5,AOR,assignment,Unknown,7,CRP,assignment,Unknown,76,incompetent
10,5,AOR,assignment,Unknown,7,CRP,assignment,Unknown,77,incompetent
8,5,AOR,assignment,Unknown,5,CRP,method,Unknown,78,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,79,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,80,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,81,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,82,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,83,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,84,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,85,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,86,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,87,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,88,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,89,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,90,incompetent
7,5,AOR,assignment,Unknown,4,CRP,loop,Unknown,91,incompetent
7,5,AOR,assignment,Unknown,4,CRP,loop,Unknown,92,incompetent
7,5,AOR,assignment,Unknown,4,CRP,loop,Unknown,93,incompetent
7,5,AOR,assignment,Unknown,4,CRP,loop,Unknown,94,incompetent
7,5,AOR,assignment,Unknown,4,CRP,loop,Unknown,95,incompetent
7,5,AOR,assignment,Unknown,4,CRP,loop,Unknown,96,incompetent
7,5,AOR,assignment,Unknown,4,CRP,loop,Unknown,97,incompetent
8,5,AOR,assignment,Unknown,5,CRP,method,Unknown,98,incompetent
8,5,AOR,assignment,Unknown,5,CRP,method,Unknown,99,incompetent
9,5,AOR,assignment,Unknown,6,CRP,method,Unknown,100,incompetent
9,5,AOR,assignment,Unknown,6,CRP,method,Unknown,101,incompetent
8,5,AOR,assignment,Unknown,5,CRP,method,Unknown,102,incompetent
9,5,AOR,assignment,Unknown,6,CRP,method,Unknown,103,incompetent
10,5,AOR,assignment,Unknown,7,CRP,method,Unknown,104,incompetent
10,5,AOR,assignment,Unknown,7,CRP,method,Unknown,105,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,106,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,107,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,108,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,109,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,110,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,111,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,112,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,113,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,114,incompetent
7,5,AOR,assignment,Unknown,4,CRP,method,Unknown,115,incompetent
6,5,AOR,assignment,Unknown,3,IOD,unknow,Unknown,116,incompetent
8,5,AOR,assignment,Unknown,5,LCR,conditional,bool,117,incompetent
8,5,AOR,assignment,Unknown,5,LCR,conditional,bool,118,incompetent
8,5,AOR,assignment,Unknown,5,LCR,conditional,bool,119,incompetent
8,5,AOR,assignment,Unknown,5,LCR,conditional,bool,120,incompetent
11,5,AOR,assignment,Unknown,8,LOR,conditional,int,121,incompetent
10,5,AOR,assignment,Unknown,7,LOR,method,int,122,incompetent
9,5,AOR,assignment,Unknown,6,ROR,conditional,bool,123,incompetent
10,5,AOR,assignment,Unknown,7,ROR,conditional,bool,124,incompetent
11,5,AOR,assignment,Unknown,8,ROR,conditional,bool,125,incompetent
11,5,AOR,assignment,Unknown,8,ROR,conditional,bool,126,incompetent
11,5,AOR,assignment,Unknown,8,ROR,conditional,bool,127,incompetent
11,5,AOR,assignment,Unknown,8,ROR,conditional,bool,128,incompetent
12,5,AOR,assignment,Unknown,9,ROR,conditional,bool,129,incompetent
12,5,AOR,assignment,Unknown,9,ROR,conditional,bool,130,incompetent
12,5,AOR,assignment,Unknown,9,ROR,conditional,bool,131,incompetent
12,5,AOR,assignment,Unknown,9,ROR,conditional,bool,132,incompetent
9,5,AOR,assignment,Unknown,6,ROR,conditional,bool,133,incompetent
6,5,AOR,assignment,Unknown,3,SCI,unknow,Unknown,134,incompetent
10,4,AOR,assignment,Unknown,8,AOR,method,Unknown,135,incompetent
9,4,AOR,assignment,Unknown,7,AOR,assignment,Unknown,136,incompetent
8,4,AOR,assignment,Unknown,6,AOR,method,Unknown,137,incompetent
8,4,AOR,assignment,Unknown,6,AOR,method,Unknown,138,incompetent
7,4,AOR,assignment,Unknown,5,ASR,assignment,Unknown,139,incompetent
9,4,AOR,assignment,Unknown,7,ASR,assignment,Unknown,140,incompetent
6,4,AOR,assignment,Unknown,4,ASR,assignment,Unknown,141,incompetent
6,4,AOR,assignment,Unknown,4,BCR,loop,Unknown,142,incompetent
7,4,AOR,assignment,Unknown,5,COD,conditional,bool,143,incompetent
6,4,AOR,assignment,Unknown,4,COD,conditional,bool,144,incompetent
8,4,AOR,assignment,Unknown,6,COD,conditional,bool,145,incompetent
9,4,AOR,assignment,Unknown,7,COD,conditional,bool,146,incompetent
5,4,AOR,assignment,Unknown,3,COI,conditional,bool,147,incompetent
5,4,AOR,assignment,Unknown,3,COI,conditional,bool,148,incompetent
5,4,AOR,assignment,Unknown,3,COI,conditional,bool,149,incompetent
5,4,AOR,assignment,Unknown,3,COI,conditional,bool,150,incompetent
6,4,AOR,assignment,Unknown,4,COI,conditional,bool,151,incompetent
7,4,AOR,assignment,Unknown,5,COI,conditional,bool,152,incompetent
7,4,AOR,assignment,Unknown,5,COI,conditional,bool,153,incompetent
6,4,AOR,assignment,Unknown,4,COI,conditional,bool,154,incompetent
8,4,AOR,assignment,Unknown,6,COI,conditional,bool,155,incompetent
7,4,AOR,assignment,Unknown,5,COI,conditional,bool,156,incompetent
8,4,AOR,assignment,Unknown,6,COI,conditional,bool,157,incompetent
7,4,AOR,assignment,Unknown,5,COI,conditional,bool,158,incompetent
5,4,AOR,assignment,Unknown,3,COI,conditional,bool,159,incompetent
5,4,AOR,assignment,Unknown,3,COI,conditional,bool,160,incompetent
5,4,AOR,assignment,Unknown,3,COI,conditional,bool,161,incompetent
2,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,162,incompetent
2,4,AOR,assignment,Unknown,4,CRP,assignment,Unknown,163,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,164,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,165,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,166,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,167,incompetent
9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,168,incompetent
9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,169,incompetent
9,4,AOR,assignment,Unknown,7,CRP,assignment,Unknown,170,incompetent
9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,171,incompetent
9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,172,incompetent
7,4,AOR,assignment,Unknown,5,CRP,assignment,Unknown,173,incompetent
8,4,AOR,assignment,Unknown,6,CRP,assignment,Unknown,174,incompetent
8,4,AOR,assignment,Unknown,6,CRP,assignment,Unknown,175,incompetent
8,4,AOR,assignment,Unknown,6,CRP,assignment,Unknown,176,incompetent
8,4,AOR,assignment,Unknown,6,CRP,assignment,Unknown,177,incompetent
10,4,AOR,assignment,Unknown,8,CRP,conditional,Unknown,178,incompetent
8,4,AOR,assignment,Unknown,6,CRP,conditional,Unknown,179,incompetent
8,4,AOR,assignment,Unknown,6,CRP,conditional,Unknown,180,incompetent
8,4,AOR,assignment,Unknown,6,CRP,assignment,Unknown,181,incompetent
10,4,AOR,assignment,Unknown,8,CRP,method,Unknown,182,incompetent
10,4,AOR,assignment,Unknown,8,CRP,conditional,Unknown,183,incompetent
10,4,AOR,assignment,Unknown,8,CRP,method,Unknown,184,incompetent
10,4,AOR,assignment,Unknown,8,CRP,method,Unknown,185,incompetent
10,4,AOR,assignment,Unknown,8,CRP,conditional,Unknown,186,incompetent
10,4,AOR,assignment,Unknown,8,CRP,conditional,Unknown,187,incompetent
10,4,AOR,assignment,Unknown,8,CRP,method,Unknown,188,incompetent
10,4,AOR,assignment,Unknown,8,CRP,method,Unknown,189,incompetent
10,4,AOR,assignment,Unknown,8,CRP,assignment,Unknown,190,incompetent
10,4,AOR,assignment,Unknown,8,CRP,assignment,Unknown,191,incompetent
8,4,AOR,assignment,Unknown,6,CRP,assignment,Unknown,192,incompetent
8,4,AOR,assignment,Unknown,6,CRP,assignment,Unknown,193,incompetent
9,4,AOR,assignment,Unknown,7,CRP,conditional,Unknown,194,incompetent
9,4,AOR,assignment,Unknown,7,CRP,conditional,Unknown,195,incompetent
9,4,AOR,assignment,Unknown,7,CRP,conditional,Unknown,196,incompetent
9,4,AOR,assignment,Unknown,7,CRP,conditional,Unknown,197,incompetent
11,4,AOR,assignment,Unknown,9,CRP,conditional,Unknown,198,incompetent
11,4,AOR,assignment,Unknown,9,CRP,conditional,Unknown,199,incompetent
11,4,AOR,assignment,Unknown,9,CRP,method,Unknown,200,incompetent
11,4,AOR,assignment,Unknown,9,CRP,method,Unknown,201,incompetent
10,4,AOR,assignment,Unknown,8,CRP,assignment,Unknown,202,incompetent
10,4,AOR,assignment,Unknown,8,CRP,assignment,Unknown,203,incompetent
10,4,AOR,assignment,Unknown,8,CRP,assignment,Unknown,204,incompetent
10,4,AOR,assignment,Unknown,8,CRP,assignment,Unknown,205,incompetent
11,4,AOR,assignment,Unknown,9,CRP,method,Unknown,206,incompetent
11,4,AOR,assignment,Unknown,9,CRP,method,Unknown,207,incompetent
8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,208,incompetent
9,4,AOR,assignment,Unknown,7,CRP,assignment,Unknown,209,incompetent
9,4,AOR,assignment,Unknown,7,CRP,assignment,Unknown,210,incompetent
7,4,AOR,assignment,Unknown,5,CRP,method,Unknown,211,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,212,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,213,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,214,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,215,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,216,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,217,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,218,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,219,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,220,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,221,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,222,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,223,incompetent
6,4,AOR,assignment,Unknown,4,CRP,loop,Unknown,224,incompetent
6,4,AOR,assignment,Unknown,4,CRP,loop,Unknown,225,incompetent
6,4,AOR,assignment,Unknown,4,CRP,loop,Unknown,226,incompetent
6,4,AOR,assignment,Unknown,4,CRP,loop,Unknown,227,incompetent
6,4,AOR,assignment,Unknown,4,CRP,loop,Unknown,228,incompetent
6,4,AOR,assignment,Unknown,4,CRP,loop,Unknown,229,incompetent
6,4,AOR,assignment,Unknown,4,CRP,loop,Unknown,230,incompetent
7,4,AOR,assignment,Unknown,5,CRP,method,Unknown,231,incompetent
7,4,AOR,assignment,Unknown,5,CRP,method,Unknown,232,incompetent
8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,233,incompetent
8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,234,incompetent
7,4,AOR,assignment,Unknown,5,CRP,method,Unknown,235,incompetent
8,4,AOR,assignment,Unknown,6,CRP,method,Unknown,236,incompetent
9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,237,incompetent
9,4,AOR,assignment,Unknown,7,CRP,method,Unknown,238,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,239,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,240,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,241,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,242,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,243,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,244,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,245,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,246,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,247,incompetent
6,4,AOR,assignment,Unknown,4,CRP,method,Unknown,248,incompetent
5,4,AOR,assignment,Unknown,3,IOD,unknow,Unknown,249,incompetent
7,4,AOR,assignment,Unknown,5,LCR,conditional,bool,250,incompetent
7,4,AOR,assignment,Unknown,5,LCR,conditional,bool,251,incompetent
7,4,AOR,assignment,Unknown,5,LCR,conditional,bool,252,incompetent
7,4,AOR,assignment,Unknown,5,LCR,conditional,bool,253,incompetent
10,4,AOR,assignment,Unknown,8,LOR,conditional,int,254,incompetent
9,4,AOR,assignment,Unknown,7,LOR,method,int,255,incompetent
8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,256,incompetent
9,4,AOR,assignment,Unknown,7,ROR,conditional,bool,257,incompetent
10,4,AOR,assignment,Unknown,8,ROR,conditional,bool,258,incompetent
10,4,AOR,assignment,Unknown,8,ROR,conditional,bool,259,incompetent
10,4,AOR,assignment,Unknown,8,ROR,conditional,bool,260,incompetent
10,4,AOR,assignment,Unknown,8,ROR,conditional,bool,261,incompetent
11,4,AOR,assignment,Unknown,9,ROR,conditional,bool,262,incompetent
11,4,AOR,assignment,Unknown,9,ROR,conditional,bool,263,incompetent
11,4,AOR,assignment,Unknown,9,ROR,conditional,bool,264,incompetent
11,4,AOR,assignment,Unknown,9,ROR,conditional,bool,265,incompetent
8,4,AOR,assignment,Unknown,6,ROR,conditional,bool,266,incompetent
5,4,AOR,assignment,Unknown,3,SCI,unknow,Unknown,267,incompetent
13,8,AOR,method,Unknown,7,AOR,assignment,Unknown,268,incompetent
12,8,AOR,method,Unknown,6,AOR,method,Unknown,269,incompetent
12,8,AOR,method,Unknown,6,AOR,method,Unknown,270,incompetent
7,8,AOR,method,Unknown,5,ASR,assignment,Unknown,271,incompetent
9,8,AOR,method,Unknown,7,ASR,assignment,Unknown,272,incompetent
8,8,AOR,method,Unknown,4,ASR,assignment,Unknown,273,incompetent
10,8,AOR,method,Unknown,4,BCR,loop,Unknown,274,incompetent
9,8,AOR,method,Unknown,5,COD,conditional,bool,275,incompetent
8,8,AOR,method,Unknown,4,COD,conditional,bool,276,incompetent
6,8,AOR,method,Unknown,6,COD,conditional,bool,277,incompetent
9,8,AOR,method,Unknown,7,COD,conditional,bool,278,incompetent
7,8,AOR,method,Unknown,3,COI,conditional,bool,279,incompetent
7,8,AOR,method,Unknown,3,COI,conditional,bool,280,incompetent
7,8,AOR,method,Unknown,3,COI,conditional,bool,281,incompetent
5,8,AOR,method,Unknown,5,COI,conditional,bool,282,killed
5,8,AOR,method,Unknown,5,COI,conditional,bool,283,incompetent
6,8,AOR,method,Unknown,4,COI,conditional,bool,284,incompetent
8,8,AOR,method,Unknown,6,COI,conditional,bool,285,incompetent
7,8,AOR,method,Unknown,5,COI,conditional,bool,286,incompetent
8,8,AOR,method,Unknown,6,COI,conditional,bool,287,incompetent
7,8,AOR,method,Unknown,5,COI,conditional,bool,288,incompetent
9,8,AOR,method,Unknown,3,COI,conditional,bool,289,incompetent
9,8,AOR,method,Unknown,3,COI,conditional,bool,290,incompetent
9,8,AOR,method,Unknown,3,COI,conditional,bool,291,incompetent
10,8,AOR,method,Unknown,4,CRP,assignment,Unknown,292,incompetent
10,8,AOR,method,Unknown,4,CRP,assignment,Unknown,293,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,294,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,295,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,296,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,297,incompetent
13,8,AOR,method,Unknown,7,CRP,method,Unknown,298,incompetent
13,8,AOR,method,Unknown,7,CRP,method,Unknown,299,incompetent
11,8,AOR,method,Unknown,7,CRP,assignment,Unknown,300,incompetent
11,8,AOR,method,Unknown,7,CRP,method,Unknown,301,incompetent
11,8,AOR,method,Unknown,7,CRP,method,Unknown,302,incompetent
9,8,AOR,method,Unknown,5,CRP,assignment,Unknown,303,incompetent
10,8,AOR,method,Unknown,6,CRP,assignment,Unknown,304,incompetent
10,8,AOR,method,Unknown,6,CRP,assignment,Unknown,305,incompetent
10,8,AOR,method,Unknown,6,CRP,assignment,Unknown,306,incompetent
10,8,AOR,method,Unknown,6,CRP,assignment,Unknown,307,incompetent
10,8,AOR,method,Unknown,8,CRP,conditional,Unknown,308,incompetent
8,8,AOR,method,Unknown,6,CRP,conditional,Unknown,309,incompetent
8,8,AOR,method,Unknown,6,CRP,conditional,Unknown,310,incompetent
6,8,AOR,method,Unknown,6,CRP,assignment,Unknown,311,incompetent
2,8,AOR,method,Unknown,8,CRP,method,Unknown,312,incompetent
8,8,AOR,method,Unknown,8,CRP,conditional,Unknown,313,incompetent
8,8,AOR,method,Unknown,8,CRP,method,Unknown,314,incompetent
8,8,AOR,method,Unknown,8,CRP,method,Unknown,315,incompetent
8,8,AOR,method,Unknown,8,CRP,conditional,Unknown,316,incompetent
8,8,AOR,method,Unknown,8,CRP,conditional,Unknown,317,incompetent
8,8,AOR,method,Unknown,8,CRP,method,Unknown,318,incompetent
8,8,AOR,method,Unknown,8,CRP,method,Unknown,319,incompetent
10,8,AOR,method,Unknown,8,CRP,assignment,Unknown,320,incompetent
10,8,AOR,method,Unknown,8,CRP,assignment,Unknown,321,incompetent
8,8,AOR,method,Unknown,6,CRP,assignment,Unknown,322,incompetent
8,8,AOR,method,Unknown,6,CRP,assignment,Unknown,323,incompetent
9,8,AOR,method,Unknown,7,CRP,conditional,Unknown,324,incompetent
9,8,AOR,method,Unknown,7,CRP,conditional,Unknown,325,incompetent
9,8,AOR,method,Unknown,7,CRP,conditional,Unknown,326,incompetent
9,8,AOR,method,Unknown,7,CRP,conditional,Unknown,327,incompetent
11,8,AOR,method,Unknown,9,CRP,conditional,Unknown,328,incompetent
11,8,AOR,method,Unknown,9,CRP,conditional,Unknown,329,incompetent
11,8,AOR,method,Unknown,9,CRP,method,Unknown,330,incompetent
11,8,AOR,method,Unknown,9,CRP,method,Unknown,331,incompetent
10,8,AOR,method,Unknown,8,CRP,assignment,Unknown,332,incompetent
10,8,AOR,method,Unknown,8,CRP,assignment,Unknown,333,incompetent
10,8,AOR,method,Unknown,8,CRP,assignment,Unknown,334,incompetent
10,8,AOR,method,Unknown,8,CRP,assignment,Unknown,335,incompetent
11,8,AOR,method,Unknown,9,CRP,method,Unknown,336,incompetent
11,8,AOR,method,Unknown,9,CRP,method,Unknown,337,incompetent
10,8,AOR,method,Unknown,6,CRP,method,Unknown,338,incompetent
13,8,AOR,method,Unknown,7,CRP,assignment,Unknown,339,incompetent
13,8,AOR,method,Unknown,7,CRP,assignment,Unknown,340,incompetent
11,8,AOR,method,Unknown,5,CRP,method,Unknown,341,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,342,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,343,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,344,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,345,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,346,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,347,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,348,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,349,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,350,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,351,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,352,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,353,incompetent
10,8,AOR,method,Unknown,4,CRP,loop,Unknown,354,incompetent
10,8,AOR,method,Unknown,4,CRP,loop,Unknown,355,incompetent
10,8,AOR,method,Unknown,4,CRP,loop,Unknown,356,incompetent
10,8,AOR,method,Unknown,4,CRP,loop,Unknown,357,incompetent
10,8,AOR,method,Unknown,4,CRP,loop,Unknown,358,incompetent
10,8,AOR,method,Unknown,4,CRP,loop,Unknown,359,incompetent
10,8,AOR,method,Unknown,4,CRP,loop,Unknown,360,incompetent
11,8,AOR,method,Unknown,5,CRP,method,Unknown,361,incompetent
11,8,AOR,method,Unknown,5,CRP,method,Unknown,362,incompetent
12,8,AOR,method,Unknown,6,CRP,method,Unknown,363,incompetent
12,8,AOR,method,Unknown,6,CRP,method,Unknown,364,incompetent
11,8,AOR,method,Unknown,5,CRP,method,Unknown,365,incompetent
12,8,AOR,method,Unknown,6,CRP,method,Unknown,366,incompetent
13,8,AOR,method,Unknown,7,CRP,method,Unknown,367,incompetent
13,8,AOR,method,Unknown,7,CRP,method,Unknown,368,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,369,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,370,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,371,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,372,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,373,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,374,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,375,incompetent
10,8,AOR,method,Unknown,4,CRP,method,Unknown,376,incompetent
