distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
12,8,AOD,assignment,Unknown,6,EHD,unknow,Unknown,87,killed
11,8,AOD,assignment,Unknown,5,EHD,unknow,Unknown,88,killed
9,8,AOD,assignment,Unknown,3,EHD,unknow,Unknown,89,survived
11,8,AOD,assignment,Unknown,5,EHD,unknow,Unknown,90,survived
11,8,AOD,assignment,Unknown,5,EXS,unknow,Unknown,91,killed
13,8,AOD,assignment,Unknown,7,EXS,unknow,Unknown,92,killed
12,8,AOD,assignment,Unknown,6,EXS,unknow,Unknown,93,killed
11,8,AOD,assignment,Unknown,5,EXS,unknow,Unknown,94,survived
9,8,AOD,assignment,Unknown,3,EXS,unknow,Unknown,95,survived
11,8,AOD,assignment,Unknown,5,EXS,unknow,Unknown,96,survived
8,8,AOD,assignment,Unknown,6,LCR,conditional,bool,97,survived
13,8,AOD,assignment,Unknown,7,LOD,assignment,int,98,survived
14,8,AOD,assignment,Unknown,8,LOR,method,int,99,killed
13,8,AOD,assignment,Unknown,7,LOR,assignment,int,100,survived
14,8,AOD,assignment,Unknown,8,LOR,assignment,int,101,survived
9,8,AOD,assignment,Unknown,7,ROR,conditional,bool,102,survived
9,8,AOD,assignment,Unknown,7,ROR,conditional,bool,103,survived
8,8,AOD,assignment,Unknown,6,ROR,conditional,bool,104,survived
6,8,AOD,assignment,Unknown,6,ROR,conditional,bool,105,survived
11,8,AOD,assignment,Unknown,5,ROR,conditional,bool,106,killed
12,8,AOD,assignment,Unknown,6,SIR,assignment,Unknown,107,killed
8,7,AOD,conditional,Unknown,7,AOD,assignment,Unknown,108,killed
14,7,AOD,conditional,Unknown,9,AOR,assignment,Unknown,109,killed
12,7,AOD,conditional,Unknown,7,AOR,assignment,Unknown,110,killed
9,7,AOD,conditional,Unknown,8,AOR,assignment,Unknown,111,killed
10,7,AOD,conditional,Unknown,5,BCR,loop,Unknown,112,killed
11,7,AOD,conditional,Unknown,6,COD,conditional,bool,113,killed
12,7,AOD,conditional,Unknown,7,COD,conditional,bool,114,killed
9,7,AOD,conditional,Unknown,4,COD,conditional,bool,115,killed
7,7,AOD,conditional,Unknown,4,COD,conditional,bool,116,killed
7,7,AOD,conditional,Unknown,4,COD,conditional,bool,117,killed
7,7,AOD,conditional,Unknown,4,COD,conditional,bool,118,killed
10,7,AOD,conditional,Unknown,5,COI,conditional,bool,119,killed
11,7,AOD,conditional,Unknown,6,COI,conditional,bool,120,killed
9,7,AOD,conditional,Unknown,4,COI,conditional,bool,121,killed
11,7,AOD,conditional,Unknown,6,COI,conditional,bool,122,killed
12,7,AOD,conditional,Unknown,7,COI,conditional,bool,123,killed
12,7,AOD,conditional,Unknown,7,COI,conditional,bool,124,killed
8,7,AOD,conditional,Unknown,3,COI,conditional,bool,125,killed
8,7,AOD,conditional,Unknown,3,COI,conditional,bool,126,killed
9,7,AOD,conditional,Unknown,4,COI,conditional,bool,127,killed
9,7,AOD,conditional,Unknown,4,COI,conditional,bool,128,killed
9,7,AOD,conditional,Unknown,4,COI,conditional,bool,129,killed
8,7,AOD,conditional,Unknown,3,COI,conditional,bool,130,killed
6,7,AOD,conditional,Unknown,3,COI,conditional,bool,131,killed
6,7,AOD,conditional,Unknown,3,COI,conditional,bool,132,killed
6,7,AOD,conditional,Unknown,3,COI,conditional,bool,133,killed
6,7,AOD,conditional,Unknown,3,COI,conditional,bool,134,killed
9,7,AOD,conditional,Unknown,4,COI,conditional,bool,135,killed
9,7,AOD,conditional,Unknown,4,CRP,assignment,Unknown,136,killed
9,7,AOD,conditional,Unknown,4,CRP,assignment,Unknown,137,killed
9,7,AOD,conditional,Unknown,4,CRP,assignment,Unknown,138,killed
9,7,AOD,conditional,Unknown,4,CRP,assignment,Unknown,139,killed
9,7,AOD,conditional,Unknown,4,CRP,assignment,Unknown,140,killed
9,7,AOD,conditional,Unknown,4,CRP,assignment,Unknown,141,killed
9,7,AOD,conditional,Unknown,4,CRP,unknow,Unknown,142,killed
9,7,AOD,conditional,Unknown,4,CRP,unknow,Unknown,143,killed
12,7,AOD,conditional,Unknown,7,CRP,method,Unknown,144,killed
12,7,AOD,conditional,Unknown,7,CRP,method,Unknown,145,killed
12,7,AOD,conditional,Unknown,7,CRP,method,Unknown,146,killed
12,7,AOD,conditional,Unknown,7,CRP,method,Unknown,147,killed
14,7,AOD,conditional,Unknown,9,CRP,assignment,Unknown,148,killed
13,7,AOD,conditional,Unknown,8,CRP,method,Unknown,149,killed
13,7,AOD,conditional,Unknown,8,CRP,method,Unknown,150,killed
11,7,AOD,conditional,Unknown,6,CRP,method,Unknown,151,killed
11,7,AOD,conditional,Unknown,6,CRP,method,Unknown,152,killed
9,7,AOD,conditional,Unknown,4,CRP,unknow,Unknown,153,killed
9,7,AOD,conditional,Unknown,4,CRP,unknow,Unknown,154,killed
9,7,AOD,conditional,Unknown,4,CRP,assignment,Unknown,155,killed
9,7,AOD,conditional,Unknown,4,CRP,conditional,Unknown,156,killed
12,7,AOD,conditional,Unknown,7,CRP,conditional,Unknown,157,killed
12,7,AOD,conditional,Unknown,7,CRP,conditional,Unknown,158,killed
12,7,AOD,conditional,Unknown,7,CRP,conditional,Unknown,159,killed
12,7,AOD,conditional,Unknown,7,CRP,conditional,Unknown,160,killed
11,7,AOD,conditional,Unknown,6,CRP,conditional,Unknown,161,killed
11,7,AOD,conditional,Unknown,6,CRP,conditional,Unknown,162,killed
11,7,AOD,conditional,Unknown,6,CRP,conditional,Unknown,163,killed
11,7,AOD,conditional,Unknown,6,CRP,conditional,Unknown,164,killed
14,7,AOD,conditional,Unknown,9,CRP,assignment,Unknown,165,killed
10,7,AOD,conditional,Unknown,5,CRP,method,Unknown,166,killed
10,7,AOD,conditional,Unknown,5,CRP,method,Unknown,167,killed
10,7,AOD,conditional,Unknown,5,CRP,method,Unknown,168,killed
10,7,AOD,conditional,Unknown,5,CRP,method,Unknown,169,killed
9,7,AOD,conditional,Unknown,4,CRP,unknow,Unknown,170,killed
9,7,AOD,conditional,Unknown,4,CRP,unknow,Unknown,171,killed
10,7,AOD,conditional,Unknown,5,CRP,method,Unknown,172,killed
10,7,AOD,conditional,Unknown,5,CRP,method,Unknown,173,killed
11,7,AOD,conditional,Unknown,6,CRP,method,Unknown,174,killed
10,7,AOD,conditional,Unknown,5,CRP,method,Unknown,175,killed
10,7,AOD,conditional,Unknown,5,CRP,method,Unknown,176,killed
7,7,AOD,conditional,Unknown,4,CRP,unknow,Unknown,177,killed
11,7,AOD,conditional,Unknown,8,CRP,method,Unknown,178,killed
11,7,AOD,conditional,Unknown,8,CRP,method,Unknown,179,killed
4,7,AOD,conditional,Unknown,5,CRP,conditional,Unknown,180,killed
4,7,AOD,conditional,Unknown,5,CRP,conditional,Unknown,181,killed
9,7,AOD,conditional,Unknown,8,CRP,assignment,Unknown,182,killed
10,7,AOD,conditional,Unknown,5,CRP,loop,Unknown,183,killed
10,7,AOD,conditional,Unknown,5,CRP,loop,Unknown,184,killed
10,7,AOD,conditional,Unknown,5,CRP,loop,Unknown,185,killed
10,7,AOD,conditional,Unknown,5,CRP,loop,Unknown,186,killed
10,7,AOD,conditional,Unknown,5,CRP,loop,Unknown,187,killed
10,7,AOD,conditional,Unknown,5,CRP,loop,Unknown,188,killed
10,7,AOD,conditional,Unknown,5,CRP,loop,Unknown,189,killed
10,7,AOD,conditional,Unknown,5,CRP,loop,Unknown,190,killed
11,7,AOD,conditional,Unknown,6,CRP,return,Unknown,191,killed
10,7,AOD,conditional,Unknown,5,EHD,unknow,Unknown,192,killed
12,7,AOD,conditional,Unknown,7,EHD,unknow,Unknown,193,killed
11,7,AOD,conditional,Unknown,6,EHD,unknow,Unknown,194,killed
8,7,AOD,conditional,Unknown,5,EHD,unknow,Unknown,195,killed
8,7,AOD,conditional,Unknown,3,EHD,unknow,Unknown,196,killed
10,7,AOD,conditional,Unknown,5,EHD,unknow,Unknown,197,killed
10,7,AOD,conditional,Unknown,5,EXS,unknow,Unknown,198,killed
12,7,AOD,conditional,Unknown,7,EXS,unknow,Unknown,199,killed
11,7,AOD,conditional,Unknown,6,EXS,unknow,Unknown,200,killed
8,7,AOD,conditional,Unknown,5,EXS,unknow,Unknown,201,killed
8,7,AOD,conditional,Unknown,3,EXS,unknow,Unknown,202,killed
10,7,AOD,conditional,Unknown,5,EXS,unknow,Unknown,203,killed
11,7,AOD,conditional,Unknown,6,LCR,conditional,bool,204,killed
12,7,AOD,conditional,Unknown,7,LOD,assignment,int,205,killed
13,7,AOD,conditional,Unknown,8,LOR,method,int,206,killed
12,7,AOD,conditional,Unknown,7,LOR,assignment,int,207,killed
13,7,AOD,conditional,Unknown,8,LOR,assignment,int,208,killed
12,7,AOD,conditional,Unknown,7,ROR,conditional,bool,209,killed
12,7,AOD,conditional,Unknown,7,ROR,conditional,bool,210,killed
11,7,AOD,conditional,Unknown,6,ROR,conditional,bool,211,killed
11,7,AOD,conditional,Unknown,6,ROR,conditional,bool,212,killed
4,7,AOD,conditional,Unknown,5,ROR,conditional,bool,213,survived
12,7,AOD,conditional,Unknown,7,SIR,assignment,Unknown,214,killed
7,7,AOD,conditional,Unknown,6,SIR,assignment,Unknown,215,killed
14,7,AOD,assignment,Unknown,9,AOR,assignment,Unknown,216,killed
12,7,AOD,assignment,Unknown,7,AOR,assignment,Unknown,217,killed
9,7,AOD,assignment,Unknown,8,AOR,conditional,Unknown,218,killed
10,7,AOD,assignment,Unknown,5,BCR,loop,Unknown,219,killed
11,7,AOD,assignment,Unknown,6,COD,conditional,bool,220,killed
12,7,AOD,assignment,Unknown,7,COD,conditional,bool,221,killed
9,7,AOD,assignment,Unknown,4,COD,conditional,bool,222,killed
7,7,AOD,assignment,Unknown,4,COD,conditional,bool,223,killed
7,7,AOD,assignment,Unknown,4,COD,conditional,bool,224,killed
7,7,AOD,assignment,Unknown,4,COD,conditional,bool,225,killed
10,7,AOD,assignment,Unknown,5,COI,conditional,bool,226,killed
11,7,AOD,assignment,Unknown,6,COI,conditional,bool,227,killed
9,7,AOD,assignment,Unknown,4,COI,conditional,bool,228,killed
11,7,AOD,assignment,Unknown,6,COI,conditional,bool,229,killed
12,7,AOD,assignment,Unknown,7,COI,conditional,bool,230,killed
12,7,AOD,assignment,Unknown,7,COI,conditional,bool,231,killed
8,7,AOD,assignment,Unknown,3,COI,conditional,bool,232,killed
8,7,AOD,assignment,Unknown,3,COI,conditional,bool,233,killed
9,7,AOD,assignment,Unknown,4,COI,conditional,bool,234,killed
9,7,AOD,assignment,Unknown,4,COI,conditional,bool,235,killed
9,7,AOD,assignment,Unknown,4,COI,conditional,bool,236,killed
8,7,AOD,assignment,Unknown,3,COI,conditional,bool,237,killed
6,7,AOD,assignment,Unknown,3,COI,conditional,bool,238,killed
6,7,AOD,assignment,Unknown,3,COI,conditional,bool,239,killed
6,7,AOD,assignment,Unknown,3,COI,conditional,bool,240,killed
6,7,AOD,assignment,Unknown,3,COI,conditional,bool,241,killed
9,7,AOD,assignment,Unknown,4,COI,conditional,bool,242,killed
9,7,AOD,assignment,Unknown,4,CRP,assignment,Unknown,243,killed
9,7,AOD,assignment,Unknown,4,CRP,assignment,Unknown,244,killed
9,7,AOD,assignment,Unknown,4,CRP,assignment,Unknown,245,killed
9,7,AOD,assignment,Unknown,4,CRP,assignment,Unknown,246,killed
9,7,AOD,assignment,Unknown,4,CRP,assignment,Unknown,247,killed
9,7,AOD,assignment,Unknown,4,CRP,assignment,Unknown,248,killed
9,7,AOD,assignment,Unknown,4,CRP,unknow,Unknown,249,killed
9,7,AOD,assignment,Unknown,4,CRP,unknow,Unknown,250,killed
12,7,AOD,assignment,Unknown,7,CRP,method,Unknown,251,killed
12,7,AOD,assignment,Unknown,7,CRP,method,Unknown,252,killed
12,7,AOD,assignment,Unknown,7,CRP,method,Unknown,253,killed
12,7,AOD,assignment,Unknown,7,CRP,method,Unknown,254,killed
14,7,AOD,assignment,Unknown,9,CRP,assignment,Unknown,255,killed
13,7,AOD,assignment,Unknown,8,CRP,method,Unknown,256,killed
13,7,AOD,assignment,Unknown,8,CRP,method,Unknown,257,killed
11,7,AOD,assignment,Unknown,6,CRP,method,Unknown,258,killed
11,7,AOD,assignment,Unknown,6,CRP,method,Unknown,259,killed
9,7,AOD,assignment,Unknown,4,CRP,unknow,Unknown,260,killed
9,7,AOD,assignment,Unknown,4,CRP,unknow,Unknown,261,killed
9,7,AOD,assignment,Unknown,4,CRP,assignment,Unknown,262,killed
9,7,AOD,assignment,Unknown,4,CRP,conditional,Unknown,263,killed
12,7,AOD,assignment,Unknown,7,CRP,conditional,Unknown,264,killed
12,7,AOD,assignment,Unknown,7,CRP,conditional,Unknown,265,killed
12,7,AOD,assignment,Unknown,7,CRP,conditional,Unknown,266,killed
12,7,AOD,assignment,Unknown,7,CRP,conditional,Unknown,267,killed
11,7,AOD,assignment,Unknown,6,CRP,conditional,Unknown,268,killed
11,7,AOD,assignment,Unknown,6,CRP,conditional,Unknown,269,killed
11,7,AOD,assignment,Unknown,6,CRP,conditional,Unknown,270,killed
11,7,AOD,assignment,Unknown,6,CRP,conditional,Unknown,271,killed
14,7,AOD,assignment,Unknown,9,CRP,assignment,Unknown,272,killed
10,7,AOD,assignment,Unknown,5,CRP,method,Unknown,273,killed
10,7,AOD,assignment,Unknown,5,CRP,method,Unknown,274,killed
10,7,AOD,assignment,Unknown,5,CRP,method,Unknown,275,killed
10,7,AOD,assignment,Unknown,5,CRP,method,Unknown,276,killed
9,7,AOD,assignment,Unknown,4,CRP,unknow,Unknown,277,killed
9,7,AOD,assignment,Unknown,4,CRP,unknow,Unknown,278,killed
10,7,AOD,assignment,Unknown,5,CRP,method,Unknown,279,killed
10,7,AOD,assignment,Unknown,5,CRP,method,Unknown,280,killed
11,7,AOD,assignment,Unknown,6,CRP,method,Unknown,281,killed
10,7,AOD,assignment,Unknown,5,CRP,method,Unknown,282,killed
10,7,AOD,assignment,Unknown,5,CRP,method,Unknown,283,killed
