distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
12,10,AOD,conditional,Unknown,4,COI,conditional,bool,76,killed
12,10,AOD,conditional,Unknown,4,COI,conditional,bool,77,killed
12,10,AOD,conditional,Unknown,4,COI,conditional,bool,78,killed
12,10,AOD,conditional,Unknown,4,COI,conditional,bool,79,killed
12,10,AOD,conditional,Unknown,4,COI,conditional,bool,80,killed
13,10,AOD,conditional,Unknown,5,COI,conditional,bool,81,killed
15,10,AOD,conditional,Unknown,7,COI,conditional,bool,82,killed
11,10,AOD,conditional,Unknown,3,COI,conditional,bool,83,killed
12,10,AOD,conditional,Unknown,4,CRP,assignment,Unknown,84,killed
12,10,AOD,conditional,Unknown,4,CRP,assignment,Unknown,85,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,86,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,87,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,88,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,89,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,90,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,91,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,92,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,93,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,94,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,95,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,96,killed
11,10,AOD,conditional,Unknown,3,CRP,assignment,Unknown,97,killed
11,10,AOD,conditional,Unknown,5,CRP,assignment,Unknown,98,killed
12,10,AOD,conditional,Unknown,6,CRP,return,Unknown,99,killed
12,10,AOD,conditional,Unknown,6,CRP,return,Unknown,100,killed
11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,101,killed
11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,102,killed
11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,103,killed
12,10,AOD,conditional,Unknown,8,CRP,method,Unknown,104,timeout
12,10,AOD,conditional,Unknown,8,CRP,method,Unknown,105,timeout
11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,106,killed
11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,107,killed
5,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,108,killed
9,10,AOD,conditional,Unknown,7,CRP,method,Unknown,109,killed
9,10,AOD,conditional,Unknown,7,CRP,method,Unknown,110,killed
13,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,111,killed
11,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,112,killed
11,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,113,killed
12,10,AOD,conditional,Unknown,8,CRP,method,Unknown,114,killed
12,10,AOD,conditional,Unknown,8,CRP,method,Unknown,115,killed
11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,116,killed
11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,117,killed
13,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,118,killed
11,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,119,killed
11,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,120,killed
12,10,AOD,conditional,Unknown,8,CRP,method,Unknown,121,killed
12,10,AOD,conditional,Unknown,8,CRP,method,Unknown,122,killed
11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,123,killed
11,10,AOD,conditional,Unknown,7,CRP,method,Unknown,124,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,125,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,126,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,127,killed
14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,128,killed
14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,129,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,130,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,131,killed
16,10,AOD,conditional,Unknown,10,CRP,conditional,Unknown,132,killed
15,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,133,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,134,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,135,killed
15,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,136,killed
13,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,137,killed
13,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,138,killed
14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,139,killed
14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,140,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,141,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,142,killed
15,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,143,killed
13,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,144,killed
13,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,145,killed
14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,146,killed
14,10,AOD,conditional,Unknown,8,CRP,method,Unknown,147,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,148,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,149,killed
12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,150,killed
12,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,151,killed
12,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,152,killed
12,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,153,killed
12,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,154,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,155,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,156,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,157,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,158,killed
16,10,AOD,conditional,Unknown,10,CRP,conditional,Unknown,159,killed
14,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,160,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,161,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,162,killed
12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,163,killed
12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,164,killed
12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,165,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,166,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,167,killed
15,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,168,killed
14,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,169,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,170,killed
13,10,AOD,conditional,Unknown,7,CRP,method,Unknown,171,killed
12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,172,killed
12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,173,killed
12,10,AOD,conditional,Unknown,6,CRP,method,Unknown,174,killed
13,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,175,killed
13,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,176,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,177,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,178,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,179,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,180,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,181,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,182,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,183,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,184,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,185,killed
14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,186,killed
14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,187,killed
16,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,188,killed
14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,189,killed
14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,190,killed
14,10,AOD,conditional,Unknown,6,CRP,method,Unknown,191,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,192,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,193,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,194,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,195,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,196,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,197,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,198,killed
14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,199,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,200,killed
14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,201,killed
14,10,AOD,conditional,Unknown,6,CRP,assignment,Unknown,202,killed
16,10,AOD,conditional,Unknown,8,CRP,conditional,Unknown,203,killed
14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,204,killed
14,10,AOD,conditional,Unknown,6,CRP,conditional,Unknown,205,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,206,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,207,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,208,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,209,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,210,killed
15,10,AOD,conditional,Unknown,7,CRP,method,Unknown,211,killed
16,10,AOD,conditional,Unknown,8,CRP,assignment,Unknown,212,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,213,killed
13,10,AOD,conditional,Unknown,5,CRP,method,Unknown,214,killed
17,10,AOD,conditional,Unknown,9,CRP,assignment,Unknown,215,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,216,killed
15,10,AOD,conditional,Unknown,7,CRP,assignment,Unknown,217,killed
17,10,AOD,conditional,Unknown,9,CRP,conditional,Unknown,218,killed
15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,219,killed
15,10,AOD,conditional,Unknown,7,CRP,conditional,Unknown,220,killed
